CTBKEY,ZONE_CODE,COUNT,AREA,MEAN
2012518001014,95,58.000000000000000,561873.876249999739230,0.586206896551724
2012518001015,96,16.000000000000000,154999.689999999915017,14.750000000000000
2012518001020,97,376.000000000000000,3642492.714999997988343,16.781914893617028
2012519021000,98,333.000000000000000,3225931.048124998342246,36.351351351351347
2012519021001,99,227.000000000000000,2199058.101874998770654,43.788546255506624
2012519021002,100,336.000000000000000,3254993.489999998360872,40.008928571428541
2012519021007,101,45.000000000000000,435936.628124999755528,32.933333333333330
2012519021008,102,51.000000000000000,494061.511874999734573,52.647058823529399
2012519021009,103,2.000000000000000,19374.961249999989377,53.500000000000000
2012519021010,104,13.000000000000000,125937.248124999925494,62.230769230769234
2012519021015,105,28.000000000000000,271249.457499999844003,45.821428571428562
2012519021016,106,24.000000000000000,232499.534999999857973,20.999999999999996
2012519021017,107,83.000000000000000,804060.891874999506399,16.409638554216865
2012519021018,108,23.000000000000000,222812.054374999890570,31.478260869565219
2012519021019,109,1052.000000000000000,10191229.617499994114041,2.272813688212928
2012519021024,110,28.000000000000000,271249.457499999844003,0.000000000000000
2012519021025,111,63.000000000000000,610311.279374999692664,2.396825396825397
2012519022000,112,66.000000000000000,639373.721249999594875,44.151515151515177
2012519022001,113,3.000000000000000,29062.441874999982247,25.000000000000000
2012519022006,114,41.000000000000000,397186.705624999769498,23.999999999999993
2012519022007,115,122.000000000000000,1181872.636249999282882,19.729508196721312
2012519022008,116,27.000000000000000,261561.976874999847496,21.148148148148152
2012519022009,117,114.000000000000000,1104372.791249999310821,17.315789473684216
2012519022014,118,129.000000000000000,1249685.000624999403954,18.821705426356587
2012519022015,119,12.000000000000000,116249.767499999928987,25.666666666666668
2012519022016,120,103.000000000000000,997810.504374999436550,19.766990291262125
2012519022017,121,83.000000000000000,804060.891874999506399,22.096385542168669
2012519022018,122,382.000000000000000,3700617.598749998025596,23.735602094240836
2012519022023,123,476.000000000000000,4611240.777499997057021,1.165966386554623
2012519022024,124,29.000000000000000,280936.938124999869615,0.103448275862069
2012519022025,125,37.000000000000000,358436.783124999783468,0.000000000000000
2012519022026,126,167.000000000000000,1617809.264374999096617,1.251497005988025
2012519022031,127,40.000000000000000,387499.224999999802094,0.000000000000000
2012519023000,128,382.000000000000000,3700617.598749998025596,21.547120418848184
2012519023001,129,59.000000000000000,571561.356874999706633,26.101694915254239
2012519023002,130,33.000000000000000,319686.860624999797437,23.878787878787879
2012519023008,131,42.000000000000000,406874.186249999795109,28.428571428571427
2012519023009,132,55.000000000000000,532811.434374999720603,27.727272727272727
2012519023010,133,35.000000000000000,339061.821874999790452,27.171428571428571
2012519023011,134,65.000000000000000,629686.240624999627471,26.000000000000000
2012519023016,135,70.000000000000000,678123.643749999580905,25.285714285714281
2012519023017,136,37.000000000000000,358436.783124999783468,21.567567567567565
2012519023018,137,52.000000000000000,503748.992499999701977,33.096153846153832
2012519023019,138,33.000000000000000,319686.860624999797437,34.696969696969695
2012519023024,139,17.000000000000000,164687.170624999911524,25.588235294117649
2012519023025,140,23.000000000000000,222812.054374999890570,51.956521739130430
2012519023026,141,9.000000000000000,87187.325624999954016,38.666666666666664
2012519023027,142,126.000000000000000,1220622.558749999385327,39.531746031746046
2012519023033,143,6.000000000000000,58124.883749999964493,42.500000000000000
2012519023034,144,100.000000000000000,968748.062499999417923,40.559999999999995
2012519023035,145,28.000000000000000,271249.457499999844003,33.821428571428569
2012519023036,146,37.000000000000000,358436.783124999783468,35.783783783783782
2012519031004,147,77.000000000000000,745936.008124999585561,15.571428571428573
2012519031005,148,2627.000000000000000,25449011.601874984800816,8.206699657403869
2012519031006,149,552.000000000000000,5347489.304999996908009,12.815217391304344
2012519031007,150,547.000000000000000,5299051.901874996721745,12.201096892138949
2012519031012,151,279.000000000000000,2702807.094374998472631,9.014336917562725
2012519031013,152,279.000000000000000,2702807.094374998472631,13.258064516129032
2012519032000,153,275.000000000000000,2664057.171874998603016,23.716363636363631
2012519032001,154,243.000000000000000,2354057.791874998714775,33.790123456790162
2012519032002,155,168.000000000000000,1627496.744999999180436,1.791666666666667
2012519032007,156,116.000000000000000,1123747.752499999478459,17.689655172413786
2012519032008,157,46.000000000000000,445624.108749999781139,17.760869565217398
2012519032009,158,247.000000000000000,2392807.714374998584390,20.619433198380580
2012519032010,159,73.000000000000000,707186.085624999599531,15.136986301369864
2012519032015,160,24.000000000000000,232499.534999999857973,0.000000000000000
2012519032016,161,133.000000000000000,1288434.923124999273568,17.819548872180444
2012519032017,162,122.000000000000000,1181872.636249999282882,17.418032786885242
2012519033000,163,1204.000000000000000,11663726.672499993816018,9.083056478405304
2012519033005,164,50.000000000000000,484374.031249999708962,22.460000000000001
2012519033006,165,47.000000000000000,455311.589374999748543,23.595744680851062
2012519033007,166,9.000000000000000,87187.325624999954016,31.888888888888889
2012519033008,167,247.000000000000000,2392807.714374998584390,26.987854251012127
2012519033009,168,41.000000000000000,397186.705624999769498,28.560975609756095
2012519033014,169,4206.000000000000000,40745543.508749976754189,0.369709938183548
2012519033015,170,4.000000000000000,38749.922499999978754,0.000000000000000
2012519033016,171,5898.000000000000000,57136760.726249970495701,4.541539504916917
2012519033017,172,86.000000000000000,833123.333749999525025,26.232558139534888
2012519033022,173,18.000000000000000,174374.651249999908032,22.388888888888893
2012519033023,174,55.000000000000000,532811.434374999720603,17.963636363636365
2012519033024,175,66.000000000000000,639373.721249999594875,18.393939393939405
2012519033025,176,4.000000000000000,38749.922499999978754,8.500000000000000
2012519033030,177,16.000000000000000,154999.689999999915017,28.312500000000000
2012519033031,178,21.000000000000000,203437.093124999897555,11.714285714285714
2012519033032,179,713.000000000000000,6907173.685624996200204,12.434782608695649
2012519033033,180,136.000000000000000,1317497.364999999292195,17.749999999999996
2012519033034,181,48.000000000000000,464999.069999999715947,19.499999999999996
2012519041002,182,28.000000000000000,271249.457499999844003,27.714285714285715
2012519041003,183,49.000000000000000,474686.550624999741558,26.285714285714288
2012519041004,184,72.000000000000000,697498.604999999632128,32.416666666666671
2012519041005,185,192.000000000000000,1859996.279999998863786,15.000000000000000
2012519042000,186,10163.000000000000000,98453865.591874942183495,5.717307881531032
2012519042001,187,313.000000000000000,3032181.435624998528510,24.824281150159749
2012519042002,188,32.000000000000000,309999.379999999830034,26.906249999999993
2012519042003,189,14.000000000000000,135624.728749999922002,33.428571428571423
2012519042009,190,35.000000000000000,339061.821874999790452,25.742857142857144
2012519042010,191,126.000000000000000,1220622.558749999385327,20.992063492063494
2012519042011,192,32.000000000000000,309999.379999999830034,25.531250000000000
2012519042012,193,35.000000000000000,339061.821874999790452,22.342857142857142
2012519042017,194,35.000000000000000,339061.821874999790452,22.314285714285713
2012519042018,195,2.000000000000000,19374.961249999989377,20.000000000000000
2012519042019,196,42.000000000000000,406874.186249999795109,20.857142857142854
2012519042020,197,53.000000000000000,513436.473124999727588,46.735849056603776
2012519042025,198,25.000000000000000,242187.015624999854481,25.719999999999995
2012519042026,199,29.000000000000000,280936.938124999869615,25.827586206896555
2012519042027,200,78.000000000000000,755623.488749999552965,37.256410256410248
2012519042028,201,3774.000000000000000,36560551.878749981522560,0.350821409644940
2012519042034,202,58.000000000000000,561873.876249999739230,48.534482758620690
2012519042035,203,24.000000000000000,232499.534999999857973,26.083333333333329
2012519042036,204,38.000000000000000,368124.263749999809079,23.499999999999996
2012519042037,205,36.000000000000000,348749.302499999816064,21.527777777777775
2012519043003,206,759.000000000000000,7352797.794374995864928,26.789196310935438
2012519043004,207,74.000000000000000,716873.566249999566935,28.918918918918919
2012519043005,208,36.000000000000000,348749.302499999816064,29.888888888888886
2012519043006,209,53.000000000000000,513436.473124999727588,26.924528301886788
2012519043011,210,1078.000000000000000,10443104.113749993965030,2.428571428571430
2012519043012,211,93.000000000000000,900935.698124999529682,28.913978494623663
2012519043013,212,33.000000000000000,319686.860624999797437,27.363636363636363
2012519043014,213,29.000000000000000,280936.938124999869615,25.448275862068964
2012519043015,214,33.000000000000000,319686.860624999797437,29.636363636363633
2012520011000,215,1764.000000000000000,17088715.822499990463257,50.498299319727963
2012520011001,216,266.000000000000000,2576869.846249998547137,38.428571428571374
2012520011002,217,11.000000000000000,106562.286874999947031,61.090909090909093
2012520011003,218,21.000000000000000,203437.093124999897555,61.666666666666664
2012520011008,219,33.000000000000000,319686.860624999797437,64.393939393939405
2012520011009,220,66.000000000000000,639373.721249999594875,57.681818181818194
2012520011010,221,77.000000000000000,745936.008124999585561,54.974025974025970
2012520011011,222,162.000000000000000,1569371.861249999143183,44.098765432098723
2012520011016,223,41.000000000000000,397186.705624999769498,60.439024390243894
2012520011017,224,57.000000000000000,552186.395624999655411,54.228070175438603
2012520011018,225,39.000000000000000,377811.744374999776483,54.923076923076920
2012520012000,226,3453.000000000000000,33450870.598124980926514,30.901534897190825
2012520012001,227,35.000000000000000,339061.821874999790452,58.257142857142867
2012520012006,228,56.000000000000000,542498.914999999688007,66.410714285714278
2012520012007,229,37.000000000000000,358436.783124999783468,40.594594594594589
2012520012008,230,752.000000000000000,7284985.429999995976686,42.168882978723396
2012520012009,231,15.000000000000000,145312.209374999918509,70.600000000000009
2012520012014,232,15.000000000000000,145312.209374999918509,63.199999999999996
2012520012015,233,164.000000000000000,1588746.822499999077991,55.213414634146318
2012520012016,234,32.000000000000000,309999.379999999830034,69.718750000000028
2012520012017,235,67.000000000000000,649061.201874999678694,57.402985074626855
2012520021000,236,348.000000000000000,3371243.257499997969717,42.672413793103459
2012520021001,237,84.000000000000000,813748.372499999590218,57.226190476190489
2012520021002,238,15.000000000000000,145312.209374999918509,49.799999999999997
2012520021003,239,18.000000000000000,174374.651249999908032,42.111111111111121
2012520021004,240,534.000000000000000,5173114.653749996796250,34.056179775280889
2012520021009,241,20.000000000000000,193749.612499999901047,65.399999999999991
2012520021010,242,127.000000000000000,1230310.039374999236315,55.551181102362222
2012520021011,243,59.000000000000000,571561.356874999706633,56.745762711864408
2012520022000,244,11228.000000000000000,108771032.457499936223030,1.502671891699325
2012520022005,245,5.000000000000000,48437.403124999975262,46.200000000000003
2012520022006,246,14.000000000000000,135624.728749999922002,41.214285714285715
2012520022007,247,5.000000000000000,48437.403124999975262,52.399999999999999
2012520022008,248,137.000000000000000,1327184.845624999376014,46.773722627737193
2012520022014,249,38.000000000000000,368124.263749999809079,63.131578947368418
2012520022015,250,378.000000000000000,3661867.676249998155981,40.240740740740733
2012520022016,251,1113.000000000000000,10782165.935624994337559,13.712488769092534
2012520022017,252,60.000000000000000,581248.837499999674037,17.133333333333333
2012520022022,253,160.000000000000000,1549996.899999999208376,17.843749999999989
2012520022023,254,215.000000000000000,2082808.334374998928979,18.386046511627907
2012520022024,255,73.000000000000000,707186.085624999599531,64.794520547945226
2012520022025,256,40.000000000000000,387499.224999999802094,68.424999999999997
2012520022030,257,7.000000000000000,67812.364374999961001,83.571428571428569
2012520022031,258,28.000000000000000,271249.457499999844003,82.678571428571402
2012520022033,260,16.000000000000000,154999.689999999915017,79.062499999999986
2012520022039,261,111.000000000000000,1075310.349374999525025,5.756756756756763
2012520022040,262,4073.000000000000000,39457108.585624977946281,0.388411490301988
2012520022041,263,44.000000000000000,426249.147499999788124,81.954545454545453
2012520022042,264,52.000000000000000,503748.992499999701977,82.076923076923066
2012520022047,265,14.000000000000000,135624.728749999922002,32.428571428571431
2012520022048,266,26.000000000000000,251874.496249999850988,29.615384615384613
2012520022049,267,20.000000000000000,193749.612499999901047,29.149999999999999
2012520022050,268,25.000000000000000,242187.015624999854481,34.960000000000001
2012520022055,269,36.000000000000000,348749.302499999816064,28.416666666666668
2012520022056,270,12.000000000000000,116249.767499999928987,34.500000000000000
2012520022057,271,15.000000000000000,145312.209374999918509,28.866666666666671
2012520022058,272,17.000000000000000,164687.170624999911524,33.529411764705884
2012520022059,273,28.000000000000000,271249.457499999844003,28.357142857142858
2012520022064,274,32.000000000000000,309999.379999999830034,84.156250000000014
2012520031000,275,3749.000000000000000,36318364.863124981522560,0.122165910909576
2012520031001,276,792.000000000000000,7672484.654999995604157,26.849747474747456
2012520031002,277,16.000000000000000,154999.689999999915017,56.375000000000007
2012520031007,278,81.000000000000000,784685.930624999571592,54.037037037037038
2012520031008,279,35.000000000000000,339061.821874999790452,58.771428571428565
2012520031009,280,39.000000000000000,377811.744374999776483,40.025641025641029
2012520031010,281,65.000000000000000,629686.240624999627471,54.369230769230768
2012520031015,282,7.000000000000000,67812.364374999961001,24.142857142857142
2012520031016,283,31.000000000000000,300311.899374999862630,61.516129032258071
2012520031017,284,18.000000000000000,174374.651249999908032,56.666666666666671
2012520032000,285,8670.000000000000000,83990457.018749952316284,0.267012687427911
2012520032001,286,458.000000000000000,4436866.126249997876585,0.000000000000000
2012520032006,287,16.000000000000000,154999.689999999915017,56.812500000000000
2012520032007,288,9.000000000000000,87187.325624999954016,60.111111111111114
2012520032008,289,15.000000000000000,145312.209374999918509,53.333333333333329
2012520032009,290,2.000000000000000,19374.961249999989377,63.500000000000000
2012520032014,291,2.000000000000000,19374.961249999989377,62.000000000000000
2012520032015,292,29.000000000000000,280936.938124999869615,52.517241379310356
2012520032016,293,45.000000000000000,435936.628124999755528,55.333333333333336
2012520032017,294,2925.000000000000000,28335880.828124985098839,37.823589743589764
2012520032022,295,23.000000000000000,222812.054374999890570,57.043478260869556
2012520032023,296,15.000000000000000,145312.209374999918509,57.600000000000001
2012520032024,297,39.000000000000000,377811.744374999776483,56.051282051282058
2012520032025,298,51.000000000000000,494061.511874999734573,57.705882352941174
2012520032026,299,17.000000000000000,164687.170624999911524,56.117647058823529
2012520032031,300,7.000000000000000,67812.364374999961001,50.285714285714285
2012520032032,301,105.000000000000000,1017185.465624999487773,53.009523809523792
2012520032033,302,126.000000000000000,1220622.558749999385327,57.420634920634953
2012520032034,303,54.000000000000000,523123.953749999694992,65.296296296296305
2012520032039,304,27.000000000000000,261561.976874999847496,53.296296296296298
2012520032040,305,32.000000000000000,309999.379999999830034,58.968749999999993
2012520032041,306,200.000000000000000,1937496.124999998835847,58.420000000000016
2012520032042,307,50.000000000000000,484374.031249999708962,65.299999999999997
2012520032048,308,7.000000000000000,67812.364374999961001,58.142857142857146
2012520032049,309,1.000000000000000,9687.480624999994689,56.000000000000000
2012520032051,311,36.000000000000000,348749.302499999816064,10.111111111111111
2012520032056,312,8.000000000000000,77499.844999999957508,56.874999999999993
2012520032057,313,2.000000000000000,19374.961249999989377,64.000000000000000
2012520032058,314,2.000000000000000,19374.961249999989377,59.500000000000000
2012520032059,315,10.000000000000000,96874.806249999950523,47.500000000000000
2012520033004,316,18.000000000000000,174374.651249999908032,28.777777777777775
2012520033005,317,227.000000000000000,2199058.101874998770654,16.651982378854626
2012520033006,318,310.000000000000000,3003118.993749998509884,32.364516129032232
2012520033007,319,59.000000000000000,571561.356874999706633,60.745762711864408
2012521001000,320,19.000000000000000,184062.131874999904539,0.000000000000000
2012521001001,321,313.000000000000000,3032181.435624998528510,0.239616613418531
2012521001002,322,29.000000000000000,280936.938124999869615,0.000000000000000
2012521001003,323,3674.000000000000000,35591803.816249981522560,3.946379967338050
2012521001008,324,30.000000000000000,290624.418749999837019,18.700000000000003
2012521001009,325,24.000000000000000,232499.534999999857973,7.541666666666667
2012521001010,326,42.000000000000000,406874.186249999795109,13.666666666666668
2012521001011,327,28.000000000000000,271249.457499999844003,35.750000000000000
2012521001016,328,18.000000000000000,174374.651249999908032,16.722222222222221
2012521001017,329,289.000000000000000,2799681.900624998379499,0.955017301038062
2012521001018,330,94.000000000000000,910623.178749999497086,23.819148936170212
2012521001019,331,29.000000000000000,280936.938124999869615,12.448275862068968
2012521001025,332,83.000000000000000,804060.891874999506399,7.975903614457828
2012521001026,333,5978.000000000000000,57911759.176249966025352,28.515557042489178
2012521001027,334,37.000000000000000,358436.783124999783468,23.783783783783779
2012521001028,335,8.000000000000000,77499.844999999957508,66.000000000000000
2012521001033,336,11.000000000000000,106562.286874999947031,64.545454545454547
2012521001034,337,54.000000000000000,523123.953749999694992,23.833333333333329
2012521001035,338,32.000000000000000,309999.379999999830034,32.968750000000000
2012521001036,339,6.000000000000000,58124.883749999964493,62.000000000000000
2012522011000,340,465.000000000000000,4504678.490624997764826,39.941935483870978
2012522011001,341,37.000000000000000,358436.783124999783468,65.162162162162161
2012522011002,342,138.000000000000000,1336872.326249999227002,79.231884057971044
2012522012000,343,11.000000000000000,106562.286874999947031,55.909090909090907
2012522012001,344,408.000000000000000,3952492.094999997876585,54.590686274509821
2012522012006,345,104.000000000000000,1007497.984999999403954,62.711538461538467
2012522012007,346,38.000000000000000,368124.263749999809079,62.421052631578945
2012522013000,347,21.000000000000000,203437.093124999897555,60.619047619047620
2012522013001,348,1335.000000000000000,12932786.634374992921948,27.728838951310870
2012522013006,349,18.000000000000000,174374.651249999908032,69.444444444444443
2012522013007,350,15.000000000000000,145312.209374999918509,67.999999999999986
2012522013008,351,7.000000000000000,67812.364374999961001,62.142857142857139
2012522021000,352,72.000000000000000,697498.604999999632128,63.027777777777743
2012522021005,353,1012.000000000000000,9803730.392499994486570,60.471343873517782
2012522021006,354,31.000000000000000,300311.899374999862630,44.612903225806456
2012522021007,355,15.000000000000000,145312.209374999918509,56.533333333333339
2012522021008,356,35.000000000000000,339061.821874999790452,44.914285714285718
2012522021009,357,146.000000000000000,1414372.171249999199063,46.808219178082197
2012522021014,358,361.000000000000000,3497180.505624997895211,62.612188365650994
2012522021015,359,158.000000000000000,1530621.938749999273568,43.291139240506332
2012522021016,360,15.000000000000000,145312.209374999918509,51.133333333333333
2012522021017,361,21.000000000000000,203437.093124999897555,48.047619047619037
2012522022004,362,11.000000000000000,106562.286874999947031,63.909090909090914
2012522022005,363,25.000000000000000,242187.015624999854481,61.520000000000010
2012522022006,364,28.000000000000000,271249.457499999844003,60.750000000000000
2012522022007,365,49.000000000000000,474686.550624999741558,57.693877551020414
2012522022013,366,141.000000000000000,1365934.768124999245629,54.581560283687956
2012522022014,367,40.000000000000000,387499.224999999802094,30.274999999999999
2012522022015,368,66.000000000000000,639373.721249999594875,30.863636363636360
2012522022016,369,66.000000000000000,639373.721249999594875,27.727272727272727
2012522022021,370,1.000000000000000,9687.480624999994689,83.000000000000000
2012522022022,371,93.000000000000000,900935.698124999529682,61.827956989247305
2012522022023,372,18.000000000000000,174374.651249999908032,60.500000000000000
2012522022024,373,765.000000000000000,7410922.678124995902181,31.767320261437909
2012522022029,374,86.000000000000000,833123.333749999525025,61.255813953488371
2012522022030,375,41.000000000000000,397186.705624999769498,61.463414634146339
2012522022031,376,3.000000000000000,29062.441874999982247,57.000000000000000
2012522022032,377,23.000000000000000,222812.054374999890570,58.260869565217384
2012522022038,378,30.000000000000000,290624.418749999837019,73.600000000000023
2012522022039,379,24.000000000000000,232499.534999999857973,60.708333333333336
2012522022040,380,1.000000000000000,9687.480624999994689,78.000000000000000
2012522023000,381,54.000000000000000,523123.953749999694992,61.574074074074090
2012522023005,382,1564.000000000000000,15151219.697499992325902,65.276854219949030
2012522023006,383,73.000000000000000,707186.085624999599531,39.904109589041099
2012522023007,384,89.000000000000000,862185.775624999543652,31.685393258426966
2012522023008,385,789.000000000000000,7643422.213124996051192,69.524714828897402
2012522023013,386,91.000000000000000,881560.736874999478459,76.615384615384656
2012522023014,387,26.000000000000000,251874.496249999850988,60.346153846153847
2012522023015,388,202.000000000000000,1956871.086249999003485,54.732673267326753
2012522023016,389,764.000000000000000,7401235.197499996051192,68.540575916230296
2012522023022,390,1457.000000000000000,14114659.270624991506338,28.417982155113233
2012522023023,391,925.000000000000000,8960919.578124994412065,7.696216216216222
2012522023024,392,706.000000000000000,6839361.321249996311963,41.002832861189752
2012522023025,393,131.000000000000000,1269059.961874999338761,16.496183206106860
2012522023030,394,1162.000000000000000,11256852.486249994486570,27.036144578313230
2012522023031,395,30.000000000000000,290624.418749999837019,68.666666666666643
2012522023032,396,28.000000000000000,271249.457499999844003,66.857142857142847
2012522023033,397,35.000000000000000,339061.821874999790452,69.971428571428575
2012522023038,398,72.000000000000000,697498.604999999632128,22.847222222222221
2012522023039,399,18.000000000000000,174374.651249999908032,47.611111111111114
2012523031000,400,5.000000000000000,48437.403124999975262,55.799999999999997
2012523031001,401,82.000000000000000,794373.411249999538995,52.353658536585350
2012523031002,402,89.000000000000000,862185.775624999543652,52.910112359550538
2012523031007,403,18.000000000000000,174374.651249999908032,61.888888888888893
2012523031008,404,9.000000000000000,87187.325624999954016,59.111111111111114
2012523031009,405,63.000000000000000,610311.279374999692664,58.285714285714299
2012523031010,406,2.000000000000000,19374.961249999989377,57.500000000000000
2012523032000,407,21.000000000000000,203437.093124999897555,55.190476190476190
2012523032001,408,107.000000000000000,1036560.426874999422580,52.224299065420574
2012523032002,409,19.000000000000000,184062.131874999904539,62.157894736842103
2012523032003,410,111.000000000000000,1075310.349374999525025,57.225225225225195
2012523033003,411,26.000000000000000,251874.496249999850988,65.846153846153825
2012523033004,412,18.000000000000000,174374.651249999908032,60.277777777777779
2012523033005,413,78.000000000000000,755623.488749999552965,52.846153846153854
2012523033006,414,40.000000000000000,387499.224999999802094,45.975000000000001
2012523033007,415,2.000000000000000,19374.961249999989377,52.000000000000000
2012523041001,416,30.000000000000000,290624.418749999837019,49.833333333333336
2012523041002,417,38.000000000000000,368124.263749999809079,39.236842105263165
2012523041003,418,69.000000000000000,668436.163124999613501,43.144927536231904
