CTCB20,FctImp,LST,NDVI,CT20,BG20,CB20,PatchDensity,LandscapeShapeIndex,PerCoverGreen,grade
5539012006,65.5,45908.95133463542,3073.923095703125,553901,5539012,2006,0.0,,0.0,C
5541011000,68.7,45619.43391927084,2990.615478515625,554101,5541011,1000,0.0,,0.0,C
5426022008,63.2,46096.866406249996,2770.730712890625,542602,5426022,2008,0.0,,0.0,C
5427002015,62.72222222222222,46064.98133680556,3202.884521484375,542700,5427002,2015,0.0,,0.0,C
5426022015,69.05,45812.0162109375,2821.384521484375,542602,5426022,2015,0.0,,0.0,C
5427003019,60.33333333333333,45654.81488715277,3103.769287109375,542700,5427003,3019,0.0,,0.0,C
5426023009,59.48275862068965,45574.04325810185,2991.576904296875,542602,5426023,3009,0.0,,0.0,C
2410022001,67.30645161290322,44013.437569754475,2837.9808349609375,241002,2410022,2001,0.0,,0.0,D
6021063000,69.66666666666669,45193.196614583336,2890.3076171875,602106,6021063,3000,0.0,,0.0,C
6201021002,57.6,44164.8171875,3248.1923828125,620102,6201021,1002,0.0,,0.0,C
6020021003,68.47058823529409,45062.30390625,2210.15380859375,602002,6020021,1003,0.0,,0.0,C
5539011007,63.642857142857146,45650.27756076389,3166.65380859375,553901,5539011,1007,0.0,,0.0,C
6212012019,62.75,44685.10582386363,2921.03857421875,621201,6212012,2019,0.0,,0.0,D
5712022003,58.3846153846154,45129.8418469551,3992.615478515625,571202,5712022,2003,0.0,,0.0,A
5713003006,63.1,45444.34733072917,3835.423095703125,571300,5713003,3006,0.0,,0.0,A
5713003005,62.8653846153846,44842.70970982144,3638.6923828125,571300,5713003,3005,0.0,,0.0,A
5717013032,60.625,44287.350390625,4057.4614257812495,571701,5717013,3032,0.0,,0.0,C
6509013000,87.11111111111111,45457.66699218751,3199.46142578125,650901,6509013,3000,0.0,,0.0,D
9800251000,80.8,45456.30970982143,1207.1922607421875,980025,9800251,1000,0.0,,0.0,C
5713001005,60.7857142857143,45554.491699218765,3429.84619140625,571300,5713001,1005,0.0,,0.0,A
5717043006,75.0,44384.666666666664,3313.230712890625,571704,5717043,3006,0.0,,0.0,C
5717033002,77.52173913043478,44418.706912878784,2950.1923828125,571703,5717033,3002,0.0,,0.0,C
5717013001,76.16666666666666,44504.44444444444,2854.53857421875,571701,5717013,3001,0.0,,0.0,C
5717013004,65.82524271844662,44544.45746970663,2985.076904296875,571701,5717013,3004,0.0,,0.0,C
6210056009,58.333333333333336,44146.08203125,888.6538696289062,621005,6210056,6009,0.0,,0.0,D
6206014011,67.45833333333333,44794.7933407738,2442.115478515625,620601,6206014,4011,0.0,,0.0,D
6207011012,76.25,44961.5396205357,2364.3076171875,620701,6207011,1012,0.0,,0.0,D
6207011010,68.33333333333333,44954.97600446428,2431.6923828125,620701,6207011,1010,0.0,,0.0,D
6700033003,57.68553459119496,44625.30230978261,2931.4615478515625,670003,6700033,3003,0.0,,0.0,D
4813002004,52.111111111111114,44614.72884114584,2637.769287109375,481300,4813002,2004,0.0,,0.0,C
3116021023,22.799999999999994,43505.72131696428,6311.9228515625,311602,3116021,1023,0.0,,0.0,A
4812033012,56.828125,44721.631147541,3240.3076171875,481203,4812033,3012,0.0,,0.0,C
4812033000,87.25,44983.45800781249,4220.115234375,481203,4812033,3000,0.0,,0.0,C
4812032018,55.77272727272727,44689.64417613636,3249.423095703125,481203,4812032,2018,0.0,,0.0,C
2699082000,82.03636363636365,44849.03857421874,3623.5,269908,2699082,2000,0.0,,0.0,C
4800021000,57.70175438596491,44532.32377653302,4639.961669921875,480002,4800021,1000,0.0,,0.0,A
4802012000,44.521739130434774,43900.386541193184,5461.3076171875,480201,4802012,2000,0.0,,0.0,A
1945002019,80.0,43724.47949218751,3205.15380859375,194500,1945002,2019,0.0,,0.0,C
4641013000,34.93333333333334,43340.5,5214.884765625,464101,4641013,3000,0.0,,0.0,A
5307001029,86.49152542372883,45030.11288400424,2103.34619140625,530700,5307001,1029,0.0,,0.0,D
2164011001,77.89285714285715,43742.90726273147,3039.53857421875,216401,2164011,1001,0.0,,0.0,B
2164011001,77.89285714285715,43742.90726273147,3039.53857421875,216401,2164011,1001,0.0,,0.0,C
2627042001,43.07385229540918,43031.92977292493,4741.4,262704,2627042,2001,0.0,,0.0,B
5350012000,70.9375,44561.29578993055,2317.46142578125,535001,5350012,2000,0.0,,0.0,D
5424012013,64.73333333333333,45886.355729166666,3188.730712890625,542401,5424012,2013,0.0,,0.0,B
1851011007,66.44444444444446,44355.39494243421,4673.96142578125,185101,1851011,1007,0.0,,0.0,D
4334032004,64.94505494505496,44477.72911799066,2796.6923828125,433403,4334032,2004,0.0,,0.0,C
2754003001,90.62499999999999,45003.810216346144,2566.0,275400,2754003,3001,0.0,,0.0,C
7024004002,92.08641975308637,44522.44661458335,2553.076904296875,702400,7024004,4002,0.0,,0.0,C
5315021008,69.35714285714286,45031.98854166666,2104.8076171875,531502,5315021,1008,0.0,,0.0,D
2051102001,52.62499999999999,44367.213727678565,2087.269287109375,205110,2051102,2001,0.0,,0.0,D
7024005015,63.15492957746481,43957.964644160595,2959.3076171875,702400,7024005,5015,0.0,,0.0,C
7024005015,63.15492957746481,43957.964644160595,2959.3076171875,702400,7024005,5015,0.0,,0.0,D
5302021007,59.05,44662.076349431816,2857.53857421875,530202,5302021,1007,0.0,,0.0,B
2247011002,67.3763440860215,43920.28540558513,2995.8076171875,224701,2247011,1002,0.0,,0.0,C
2226003007,79.64864864864862,44687.87381628788,2440.65380859375,222600,2226003,3007,0.0,,0.0,D
2220023000,66.39999999999999,44376.129774305555,2914.5,222002,2220023,3000,0.0,,0.0,D
2220023003,61.1,44222.339192708336,3004.34619140625,222002,2220023,3003,0.0,,0.0,D
2200002005,70.4761904761905,43748.84645432693,3016.115478515625,220000,2200002,2005,0.0,,0.0,C
2197003014,80.93750000000001,44136.851996527774,2880.96142578125,219700,2197003,3014,0.0,,0.0,C
2197003017,86.61904761904762,44253.49982244318,2778.884521484375,219700,2197003,3017,0.0,,0.0,C
2201002000,84.22222222222223,44044.34362792969,3020.384521484375,220100,2201002,2000,0.0,,0.0,C
2246002006,84.14285714285714,43935.04743303572,2281.615478515625,224600,2246002,2006,0.0,,0.0,D
2220021000,75.66666666666666,44301.7282986111,2994.8076171875,222002,2220021,1000,0.0,,0.0,D
2190201002,65.88888888888889,44218.76689453126,2824.269287109375,219020,2190201,1002,0.0,,0.0,C
2182201002,55.65714285714286,43397.104575892845,3154.576904296875,218220,2182201,1002,0.0,,0.0,C
2678002011,60.162162162162154,44291.10948660714,3798.4614257812495,267800,2678002,2011,0.0,,0.0,B
2184003000,60.0,43764.879445043094,2676.384521484375,218400,2184003,3000,0.0,,0.0,C
2041201000,72.61538461538461,44706.99984375,2636.0,204120,2041201,1000,0.0,,0.0,D
2628021003,36.08333333333333,42958.00911458333,6009.26904296875,262802,2628021,1003,0.0,,0.0,A
2628021003,36.08333333333333,42958.00911458333,6009.26904296875,262802,2628021,1003,0.0,,0.0,C
7018024009,88.44927536231884,45072.533910778984,2025.84619140625,701802,7018024,4009,0.0,,0.0,D
7015023000,83.58333333333334,44573.56933593751,2328.423095703125,701502,7015023,3000,0.0,,0.0,D
5015042005,63.58333333333333,44169.16657366072,3213.6923828125,501504,5015042,2005,0.0,,0.0,
7022022019,59.72727272727272,44824.77766927083,3767.769287109375,702202,7022022,2019,0.0,,0.0,C
5301023006,70.05147058823528,44512.47899305556,2543.576904296875,530102,5301023,3006,0.0,,0.0,B
2312202005,81.31250000000003,43892.814508928575,2482.53857421875,231220,2312202,2005,0.0,,0.0,C
2718012004,74.08888888888887,44708.39703300561,3153.5,271801,2718012,2004,0.0,,0.0,C
7018024015,90.87619047619047,44721.17722409907,1792.9615478515625,701802,7018024,4015,0.0,,0.0,
7018024015,90.87619047619047,44721.17722409907,1792.9615478515625,701802,7018024,4015,0.0,,0.0,D
5323023032,72.99999999999999,45173.41650390625,2410.84619140625,532302,5323023,3032,0.0,,0.0,B
7032005004,53.77777777777778,43875.602809175536,3829.4614257812495,703200,7032005,5004,0.0,,0.0,A
2751023007,63.785714285714285,44858.296587775745,3150.384521484375,275102,2751023,3007,0.0,,0.0,C
5321022006,56.96666666666667,44629.99466145834,3156.6923828125,532102,5321022,2006,0.0,,0.0,C
5402023003,80.33333333333333,45171.48473011363,2886.730712890625,540202,5402023,3003,0.0,,0.0,C
5330021000,69.12244897959181,44619.03061224489,2389.8076171875,533002,5330021,1000,0.0,,0.0,D
2379002008,60.94444444444445,44493.40443638394,2720.53857421875,237900,2379002,2008,0.0,,0.0,B
5345022007,67.7222222222222,44772.35799632353,2667.5,534502,5345022,2007,0.0,,0.0,B
5345022007,67.7222222222222,44772.35799632353,2667.5,534502,5345022,2007,0.0,,0.0,C
5349002010,69.25,44537.61111111111,2927.884521484375,534900,5349002,2010,0.0,,0.0,D
2770003000,47.83660130718957,44344.65021534459,2996.96142578125,277000,2770003,3000,0.0,,0.0,C
2397023000,66.38888888888889,44431.40476190475,2626.8076171875,239702,2397023,3000,0.0,,0.0,C
2382004008,62.785714285714285,44619.78590029761,2527.84619140625,238200,2382004,4008,0.0,,0.0,B
2781022000,10.08108108108108,42596.139933628336,2651.53857421875,278102,2781022,2000,0.0,,0.0,D
6042003000,60.624999999999986,45314.34123883928,2760.03857421875,604200,6042003,3000,0.0,,0.0,D
6020032000,60.51923076923076,45597.03084309897,2758.769287109375,602003,6020032,2000,0.0,,0.0,C
6020032000,60.51923076923076,45597.03084309897,2758.769287109375,602003,6020032,2000,0.0,,0.0,D
5403002004,87.56321839080455,45456.25357380319,2078.1923828125,540300,5403002,2004,0.0,,0.0,C
6017002003,85.15625,45655.74316406249,2340.53857421875,601700,6017002,2003,0.0,,0.0,C
6017001003,67.37113402061856,45723.88461538461,2576.5,601700,6017001,1003,0.0,,0.0,C
5359023009,60.230769230769226,44748.42998798076,3389.615478515625,535902,5359023,3009,0.0,,0.0,C
5539013002,61.03333333333333,45720.54838709679,2953.34619140625,553901,5539013,3002,0.0,,0.0,C
5416052009,66.59375000000001,46060.00636574074,2813.15380859375,541605,5416052,2009,0.0,,0.0,
5416052009,66.59375000000001,46060.00636574074,2813.15380859375,541605,5416052,2009,0.0,,0.0,B
5541063011,61.38095238095239,45596.78268914473,2969.076904296875,554106,5541063,3011,0.0,,0.0,C
6021052022,80.875,45650.54150390625,2024.4230957031248,602105,6021052,2022,0.0,,0.0,C
5401023026,74.5,45610.888671875,3150.6923828125,540102,5401023,3026,0.0,,0.0,C
6025131021,73.6,45840.178125,1605.269287109375,602513,6025131,1021,0.0,,0.0,D
5417005011,61.55,45746.599609375,3441.923095703125,541700,5417005,5011,0.0,,0.0,C
5405023000,62.68421052631577,45230.17760416667,2928.769287109375,540502,5405023,3000,0.0,,0.0,C
5416041000,67.78125000000001,45935.46452356559,2890.5,541604,5416041,1000,0.0,,0.0,C
5537011005,66.29012345679011,45141.76797369463,2959.46142578125,553701,5537011,1005,0.0,,0.0,C
6213013006,70.75757575757578,44473.416558159726,3397.0,621301,6213013,3006,0.0,,0.0,
6213013006,70.75757575757578,44473.416558159726,3397.0,621301,6213013,3006,0.0,,0.0,D
5720012003,59.041666666666664,44564.940708705355,3596.8076171875,572001,5720012,2003,0.0,,0.0,B
5720012003,59.041666666666664,44564.940708705355,3596.8076171875,572001,5720012,2003,0.0,,0.0,C
5779002011,86.77500000000002,44893.45924831081,3325.230712890625,577900,5779002,2011,0.0,,0.0,B
5779002011,86.77500000000002,44893.45924831081,3325.230712890625,577900,5779002,2011,0.0,,0.0,C
5779002011,86.77500000000002,44893.45924831081,3325.230712890625,577900,5779002,2011,0.0,,0.0,D
5718002001,49.34848484848485,43684.75491240531,4760.5771484375,571800,5718002,2001,0.0,,0.0,B
6504014003,61.38888888888889,45148.78434244791,3531.730712890625,650401,6504014,4003,0.0,,0.0,C
6504014006,55.49999999999999,45077.638671875,3636.884521484375,650401,6504014,4006,0.0,,0.0,C
6509014045,40.22222222222222,45104.45078125,3382.615478515625,650901,6509014,4045,0.0,,0.0,C
6213243003,66.66666666666666,44733.69628906249,1403.769287109375,621324,6213243,3003,0.0,,0.0,C
5440014006,62.63636363636364,45225.215533088245,3129.3076171875,544001,5440014,4006,0.0,,0.0,C
6210051015,83.71428571428571,44254.73772321428,1519.6922607421875,621005,6210051,1015,0.0,,0.0,D
5424023000,61.02232142857141,45459.69584638384,2801.628173828125,542402,5424023,3000,0.0,,0.0,B
5424023000,61.02232142857141,45459.69584638384,2801.628173828125,542402,5424023,3000,0.0,,0.0,C
5704041011,57.47457627118645,44315.624263575824,3427.53857421875,570404,5704041,1011,0.0,,0.0,C
5706024002,72.33333333333334,44558.93532986112,2968.84619140625,570602,5706024,4002,0.0,,0.0,C
5706021003,61.52238805970149,44334.94446614584,3218.384521484375,570602,5706021,1003,0.0,,0.0,C
5549002002,61.56666666666666,43852.816601562496,2971.0,554900,5549002,2002,0.0,,0.0,D
5545151001,68.18076923076927,43601.80110275209,3016.423095703125,554515,5545151,1001,0.0,,0.0,D
4812031000,67.49122807017544,45059.70922649792,3388.84619140625,481203,4812031,1000,0.0,,0.0,C
2042001001,77.42105263157893,44514.7224392361,2064.84619140625,204200,2042001,1001,0.0,,0.0,D
2731001000,24.24911032028469,43891.67504794674,4862.115234375,273100,2731001,1000,0.0,,0.0,C
4812031003,58.82608695652174,44993.891264204554,2975.96142578125,481203,4812031,1003,0.0,,0.0,C
5704033005,60.62499999999999,45015.90494791667,3388.0,570403,5704033,3005,0.0,,0.0,C
4612004002,61.250000000000014,44067.02653769841,4934.115234375,461200,4612004,4002,0.0,,0.0,B
4612004002,61.250000000000014,44067.02653769841,4934.115234375,461200,4612004,4002,0.0,,0.0,C
4612004004,40.857142857142854,43629.338671875004,4961.23095703125,461200,4612004,4004,0.0,,0.0,B
2111222000,80.36538461538461,44834.97754786036,2127.076904296875,211122,2111222,2000,0.0,,0.0,C
5766011000,59.31188118811882,44484.14248046873,1676.5385131835935,576601,5766011,1000,0.0,,0.0,
5766011000,59.31188118811882,44484.14248046873,1676.5385131835935,576601,5766011,1000,0.0,,0.0,B
7009022006,64.77777777777777,43905.089062499996,3184.923095703125,700902,7009022,2006,0.0,,0.0,B
7018011020,85.14814814814817,44984.63214917452,2384.923095703125,701801,7018011,1020,0.0,,0.0,D
5336013007,71.39622641509433,45308.95592570756,2420.65380859375,533601,5336013,3007,0.0,,0.0,C
6205012007,59.511627906976734,45108.33720930232,3326.269287109375,620501,6205012,2007,0.0,,0.0,D
4605023006,46.592592592592595,43820.39453125001,5574.15380859375,460502,4605023,3006,0.0,,0.0,B
1310242010,57.0,45122.53962053571,4115.84619140625,131024,1310242,2010,0.0,,0.0,C
3106022007,56.909090909090914,43971.53962053572,4000.9614257812495,310602,3106022,2007,0.0,,0.0,C
1325011001,70.22619047619045,45427.43402300823,3667.230712890625,132501,1325011,1001,0.0,,0.0,C
4610001001,45.181818181818194,44119.366927083334,4949.6923828125,461000,4610001,1001,0.0,,0.0,C
4616002014,47.34228187919461,43353.72592037674,5401.96142578125,461600,4616002,2014,0.0,,0.0,B
4616002014,47.34228187919461,43353.72592037674,5401.96142578125,461600,4616002,2014,0.0,,0.0,C
4616002014,47.34228187919461,43353.72592037674,5401.96142578125,461600,4616002,2014,0.0,,0.0,D
3007012008,27.310344827586206,43255.11666666666,5978.115234375,300701,3007012,2008,0.0,,0.0,B
4622021003,76.57142857142857,43788.72991071428,3067.423095703125,462202,4622021,1003,0.0,,0.0,
4622021003,76.57142857142857,43788.72991071428,3067.423095703125,462202,4622021,1003,0.0,,0.0,C
4306002007,43.19178082191781,43781.786256602114,5215.23095703125,430600,4306002,2007,0.0,,0.0,A
4303021004,54.07142857142857,44390.53823617789,5173.384765625,430302,4303021,1004,0.0,,0.0,B
1436021006,55.44444444444445,44460.768663194445,4827.73095703125,143602,1436021,1006,0.0,,0.0,B
4316003013,54.857142857142854,44795.000177556816,4262.5,431600,4316003,3013,0.0,,0.0,B
2115003003,59.425,43586.81715029761,4048.615478515625,211500,2115003,3003,0.0,,0.0,B
1973003000,52.76470588235294,44020.21316315406,4569.6923828125,197300,1973003,3000,0.0,,0.0,C
1973003000,52.76470588235294,44020.21316315406,4569.6923828125,197300,1973003,3000,0.0,,0.0,D
1944021007,50.0,43532.139322916664,2794.269287109375,194402,1944021,1007,0.0,,0.0,C
1990021009,71.00000000000001,44152.23359375,2954.53857421875,199002,1990021,1009,0.0,,0.0,D
5316032002,64.71874999999999,44975.31806344697,2562.576904296875,531603,5316032,2002,0.0,,0.0,D
5313011000,58.908127208480565,44409.3316351617,3264.0,531301,5313011,1000,0.0,,0.0,D
5323032002,62.666666666666664,45551.811197916664,2449.53857421875,532303,5323032,2002,0.0,,0.0,B
7028031005,65.89999999999999,44776.077223557695,3131.384521484375,702803,7028031,1005,0.0,,0.0,C
2288001002,65.55555555555556,44714.574074074066,2428.96142578125,228800,2288001,1002,0.0,,0.0,D
7032004006,47.55555555555556,43458.03732638889,3972.6923828125,703200,7032004,4006,0.0,,0.0,A
2372023004,60.285714285714285,44121.680338541664,3011.384521484375,237202,2372023,3004,0.0,,0.0,C
6021051006,90.8173913043479,45812.923861799594,1846.4230957031248,602105,6021051,1006,0.0,,0.0,C
5406002004,67.3875,44571.44975385275,2781.90380859375,540600,5406002,2004,0.0,,0.0,D
5417003003,67.18604651162791,45309.89417613637,3080.269287109375,541700,5417003,3003,0.0,,0.0,C
5734011031,81.3660714285714,45247.93875430048,2890.96142578125,573401,5734011,1031,0.0,,0.0,D
5727001009,62.08333333333334,45137.42857142857,3213.34619140625,572700,5727001,1009,0.0,,0.0,C
5750021005,68.41666666666666,44166.90513392857,2476.923095703125,575002,5750021,1005,0.0,,0.0,D
5726003006,50.96428571428572,43959.17767137096,2183.230712890625,572600,5726003,3006,0.0,,0.0,C
2942002002,59.281249999999986,45076.11832157257,2722.769287109375,294200,2942002,2002,0.0,,0.0,D
7001021002,78.83333333333331,44188.90966796875,2954.15380859375,700102,7001021,1002,0.0,,0.0,C
4814043003,56.19047619047619,44685.48616536458,3425.615478515625,481404,4814043,3003,0.0,,0.0,C
4814043003,56.19047619047619,44685.48616536458,3425.615478515625,481404,4814043,3003,0.0,,0.0,D
4325011008,53.68749999999999,44895.116938164894,3412.884521484375,432501,4325011,1008,0.0,,0.0,C
7006003010,41.150000000000006,43155.198474702374,5041.884765625,700600,7006003,3010,0.0,,0.0,A
1916201002,71.7171717171717,45122.427635732325,2197.03857421875,191620,1916201,1002,0.0,,0.0,C
1918201001,74.71428571428572,45515.107142857145,2374.15380859375,191820,1918201,1001,0.0,,0.0,C
1920012009,68.89285714285714,44179.52343750001,3027.8076171875,192001,1920012,2009,0.0,,0.0,C
4326023000,58.929577464788736,44502.144495412846,3340.230712890625,432602,4326023,3000,0.0,,0.0,C
4052012003,60.674418604651144,44808.69502667684,2832.615478515625,405201,4052012,2003,0.0,,0.0,D
1945002005,59.87500000000001,43396.57180059523,3089.1923828125,194500,1945002,2005,0.0,,0.0,C
4814042009,65.84615384615384,44591.70948660715,2538.1923828125,481404,4814042,2009,0.0,,0.0,C
1945002001,63.20833333333333,43646.46056547619,3323.46142578125,194500,1945002,2001,0.0,,0.0,B
5545161010,55.97727272727272,44031.104278915205,3273.923095703125,554516,5545161,1010,0.0,,0.0,D
3002003004,54.0,45285.34189967105,4134.03857421875,300200,3002003,3004,0.0,,0.0,C
7012015016,50.0,44177.100390625,4514.53857421875,701201,7012015,5016,0.0,,0.0,B
7010005008,67.4375,43723.16699218751,4173.0771484375,701000,7010005,5008,0.0,,0.0,C
4606011010,20.686131386861316,43041.09848484849,6631.115234375,460601,4606011,1010,0.0,,0.0,B
3203003017,59.57142857142857,44989.78828125,2960.115478515625,320300,3203003,3017,0.0,,0.0,C
3203003017,59.57142857142857,44989.78828125,2960.115478515625,320300,3203003,3017,0.0,,0.0,D
1043222001,84.09909909909909,45786.29364965596,2044.7692871093752,104322,1043222,2001,0.0,,0.0,D
1095003009,58.8125,44761.464564732145,2960.769287109375,109500,1095003,3009,0.0,,0.0,D
1095002011,64.11538461538461,44615.814489976416,2992.115478515625,109500,1095002,2011,0.0,,0.0,C
1034023005,50.77777777777778,45427.52380952381,4159.884765625,103402,1034023,3005,0.0,,0.0,C
1034023000,68.10000000000001,45389.34743303571,3990.730712890625,103402,1034023,3000,0.0,,0.0,C
4306001003,36.014285714285734,43324.44015842014,5821.0,430600,4306001,1003,0.0,,0.0,A
4306001005,36.01492537313433,43180.25228794644,5592.76904296875,430600,4306001,1005,0.0,,0.0,A
4316003000,46.32558139534886,44032.559400826445,4506.576904296875,431600,4316003,3000,0.0,,0.0,B
1897021003,25.29729729729731,43491.713569857966,5497.1058349609375,189702,1897021,1003,2.77608188e-07,29292.614884815757,0.215250760906911,A
1897021003,25.29729729729731,43491.713569857966,5497.1058349609375,189702,1897021,1003,2.77608188e-07,29292.614884815757,0.215250760906911,B
4801022001,56.75,44537.51722756409,5197.0,480102,4801022,2001,0.0,,0.0,C
4804002001,68.22580645161288,44346.65139678029,5055.15380859375,480400,4804002,2001,0.0,,0.0,C
1892022001,53.38709677419354,43506.93117559524,4908.65380859375,189202,1892022,2001,0.0,,0.0,B
1951001002,52.1095890410959,43927.341772151885,3599.0,195100,1951001,1002,0.0,,0.0,B
1952012011,66.05555555555557,44180.188802083336,3486.46142578125,195201,1952012,2011,0.0,,0.0,B
1952012011,66.05555555555557,44180.188802083336,3486.46142578125,195201,1952012,2011,0.0,,0.0,C
2014023014,83.37096774193546,44486.562360491065,2195.8076171875,201402,2014023,3014,0.0,,0.0,D
4088002012,76.3968253968254,44880.538103070176,2975.53857421875,408800,4088002,2012,0.0,,0.0,
4334021002,63.37500000000001,44460.515044863874,2662.7884521484375,433402,4334021,1002,0.0,,0.0,C
2122041002,88.30555555555554,44682.42111545139,1637.5,212204,2122041,1002,0.0,,0.0,C
2640002005,54.70967741935485,44506.95186491934,5439.384765625,264000,2640002,2005,0.0,,0.0,B
2674042001,86.44117647058822,44557.40624999999,2293.730712890625,267404,2674042,2001,0.0,,0.0,C
2674042001,86.44117647058822,44557.40624999999,2293.730712890625,267404,2674042,2001,0.0,,0.0,D
2127011000,59.58139534883722,44099.39925508721,3482.923095703125,212701,2127011,1000,0.0,,0.0,B
2643053004,64.3170731707317,44247.46884084302,5593.1923828125,264305,2643053,3004,0.0,,0.0,C
2393102004,67.4047619047619,44326.79239817414,2182.84619140625,239310,2393102,2004,0.0,,0.0,C
5018022001,61.07291666666666,43810.87670898438,3428.615478515625,501802,5018022,2001,0.0,,0.0,A
5018022001,61.07291666666666,43810.87670898438,3428.615478515625,501802,5018022,2001,0.0,,0.0,C
2374023001,61.42857142857143,44071.28667534722,3018.5,237402,2374023,3001,0.0,,0.0,C
5018041004,58.19230769230769,44063.35728236608,3071.1923828125,501804,5018041,1004,0.0,,0.0,C
5018041004,58.19230769230769,44063.35728236608,3071.1923828125,501804,5018041,1004,0.0,,0.0,D
6013024000,76.46875,45665.40781250001,2317.03857421875,601302,6013024,4000,0.0,,0.0,D
2352011002,60.23809523809524,44125.18266369047,2488.269287109375,235201,2352011,1002,0.0,,0.0,C
5765011010,86.71428571428572,45414.095982142855,2053.15380859375,576501,5765011,1010,0.0,,0.0,
5765011010,86.71428571428572,45414.095982142855,2053.15380859375,576501,5765011,1010,0.0,,0.0,C
2975011003,41.51200000000001,42165.860656249984,3773.576904296875,297501,2975011,1003,0.0,,0.0,B
2975011003,41.51200000000001,42165.860656249984,3773.576904296875,297501,2975011,1003,0.0,,0.0,D
2114202004,73.62499999999999,44330.30088975696,2492.1923828125,211420,2114202,2004,0.0,,0.0,C
2140004008,79.58333333333333,44039.97233072917,3106.423095703125,214000,2140004,4008,0.0,,0.0,C
2110005029,65.63636363636364,43143.62532552083,4903.76904296875,211000,2110005,5029,0.0,,0.0,A
2110005029,65.63636363636364,43143.62532552083,4903.76904296875,211000,2110005,5029,0.0,,0.0,B
2111242003,91.48387096774192,44059.62378589527,1733.423095703125,211124,2111242,2003,0.0,,0.0,C
2702002002,76.55,43682.230282738084,3218.0,270200,2702002,2002,0.0,,0.0,C
2218102001,79.52499999999998,44224.81467013889,2414.1923828125,221810,2218102,2001,0.0,,0.0,C
2218102001,79.52499999999998,44224.81467013889,2414.1923828125,221810,2218102,2001,0.0,,0.0,D
2189003000,70.13114754098359,44255.60345643938,2797.34619140625,218900,2189003,3000,0.0,,0.0,C
2702002003,64.0,44071.76086956522,2986.076904296875,270200,2702002,2003,0.0,,0.0,C
5303021003,65.99999999999997,44440.933333333334,2530.65380859375,530302,5303021,1003,0.0,,0.0,B
7013041037,52.46666666666666,43575.62740384616,4629.1923828125,701304,7013041,1037,0.0,,0.0,B
2197001003,69.27777777777777,43841.9498046875,2855.923095703125,219700,2197001,1003,0.0,,0.0,C
2199022001,65.27777777777779,43996.5701069079,2471.84619140625,219902,2199022,2001,0.0,,0.0,C
2199021001,73.27777777777779,44037.67621527778,2533.923095703125,219902,2199021,1001,0.0,,0.0,C
2048101001,64.55319148936168,44629.404735331635,2713.6923828125,204810,2048101,1001,0.0,,0.0,D
5312011000,62.20149253731347,44522.86961315521,2836.8076171875,531201,5312011,1000,0.0,,0.0,D
5421051005,61.72727272727273,45773.99066840277,3181.076904296875,542105,5421051,1005,0.0,,0.0,B
6203055006,62.0,44591.111979166664,864.2307739257812,620305,6203055,5006,0.0,,0.0,C
6037062004,84.42857142857143,45844.87704613096,2394.1923828125,603706,6037062,2004,0.0,,0.0,D
5416053011,72.07692307692307,46079.381138392855,2745.384521484375,541605,5416053,3011,0.0,,0.0,
5416053011,72.07692307692307,46079.381138392855,2745.384521484375,541605,5416053,3011,0.0,,0.0,B
6040011006,87.23076923076921,44915.55859375,2328.65380859375,604001,6040011,1006,0.0,,0.0,D
6209041029,82.0,44367.889322916664,1247.076904296875,620904,6209041,1029,0.0,,0.0,C
6040013002,67.32142857142858,45198.06361607143,3064.615478515625,604001,6040013,3002,0.0,,0.0,D
5539021021,67.33333333333336,45650.930826822914,2751.576904296875,553902,5539021,1021,0.0,,0.0,C
6703243018,28.137254901960787,43382.08638822115,5015.115234375,670324,6703243,3018,0.0,,0.0,A
2944101007,67.56521739130436,45676.14285714286,2289.076904296875,294410,2944101,1007,0.0,,0.0,D
5753001003,70.26785714285715,45532.60667067307,2628.115478515625,575300,5753001,1003,0.0,,0.0,D
5722021008,65.5,45074.36495535714,3412.0,572202,5722021,1008,0.0,,0.0,C
7020022009,86.6923076923077,44463.889322916664,2021.3077392578125,702002,7020022,2009,0.0,,0.0,
7020022009,86.6923076923077,44463.889322916664,2021.3077392578125,702002,7020022,2009,0.0,,0.0,D
5323023023,61.55,44948.81537828947,2149.269287109375,532302,5323023,3023,0.0,,0.0,B
2324012005,69.05714285714286,44424.46183035713,2698.5,232401,2324012,2005,0.0,,0.0,C
2287203001,69.23809523809523,44998.71428571429,2405.03857421875,228720,2287203,3001,0.0,,0.0,D
2372012007,61.666666666666664,44185.27008928572,2873.03857421875,237201,2372012,2007,0.0,,0.0,C
2326021003,65.23809523809523,44542.37492487982,2527.5,232602,2326021,1003,0.0,,0.0,C
3110001006,60.619047619047635,44223.774796195656,3896.8461914062495,311000,3110001,1006,0.0,,0.0,C
1242012008,56.92857142857143,44398.824962797626,3201.423095703125,124201,1242012,2008,0.0,,0.0,C
3015012001,48.54347826086955,44036.69930366848,3998.5385742187505,301501,3015012,2001,0.0,,0.0,B
3015012001,48.54347826086955,44036.69930366848,3998.5385742187505,301501,3015012,2001,0.0,,0.0,C
4601013011,32.92941176470588,43106.895507812515,6069.4228515625,460101,4601013,3011,0.0,,0.0,A
1310241016,41.642857142857146,44193.752343750006,4042.384521484375,131024,1310241,1016,0.0,,0.0,C
