TRT,BLK,CTBKEY,Patch_Density,Landscape_Shape_Index,FctImp,LST,NDVI,PerCover_Forest,grade
310600,1000,2013106001000,0.0,,64.53301886792454,48131.526692708336,4154.115234375,0.0,B
310600,1010,2013106001010,0.0,,46.25352112676057,47213.73612998188,4833.34619140625,0.0,B
310600,2022,2013106002022,0.0,,73.74999999999999,45003.72485351562,4229.8076171875,0.0,B
310600,4005,2013106004005,0.0,,66.41176470588235,48154.62934027778,4452.384765625,0.0,B
310600,4006,2013106004006,0.0,,47.90625,47902.393523185485,3970.4614257812495,0.0,B
310600,5002,2013106005002,0.0,,59.75000000000001,46783.26605902778,4199.84619140625,0.0,B
310700,1003,2013107001003,0.0,,68.54385964912281,46855.632991071434,3832.923095703125,0.0,B
310700,1039,2013107001039,0.0,,51.0,48257.02845982143,4651.53857421875,0.0,C
310900,1013,2013109001013,0.0,,73.83333333333333,47013.778428819445,4251.03857421875,0.0,C
310900,3000,2013109003000,0.0,,62.63636363636363,47969.29971590909,4033.8461914062495,0.0,C
310900,4007,2013109004007,0.0,,83.5,48357.599724264706,4134.46142578125,0.0,C
310900,5004,2013109005004,0.0,,70.3076923076923,48332.84235491072,2957.15380859375,0.0,C
310900,5019,2013109005019,0.0,,66.6,48045.25267269737,3893.1538085937505,0.0,C
311001,2016,2013110012016,0.0,,78.17647058823529,48756.61167279412,3437.269287109375,0.0,C
311001,2019,2013110012019,0.0,,75.17647058823529,48538.02191840278,3717.6538085937505,0.0,C
311002,1017,2013110021017,0.0,,74.7058823529412,46406.682444852944,3592.0,0.0,C
311002,1024,2013110021024,0.0,,55.50000000000001,46144.557771381566,4189.26904296875,0.0,C
311002,2005,2013110022005,0.0,,61.50000000000001,49388.909090909096,3547.576904296875,0.0,C
311002,2022,2013110022022,0.0,,85.15,49498.44140624999,3474.3076171875,0.0,C
311002,3003,2013110023003,0.0,,56.11111111111113,48099.69510690789,4046.8461914062495,0.0,C
311002,3004,2013110023004,0.0,,49.285714285714285,47081.214564732145,4785.5,0.0,C
311002,3012,2013110023012,0.0,,63.86486486486487,48006.71284054487,4023.5,0.0,C
311002,3013,2013110023013,0.0,,53.875,46248.55078125,4359.34619140625,0.0,C
311100,1005,2013111001005,0.0,,69.59782608695654,47137.063744848885,3445.3076171875,0.0,C
311100,1006,2013111001006,0.0,,84.73684210526315,45633.72954963235,3025.884521484375,0.0,C
311100,1016,2013111001016,0.0,,64.11111111111111,46309.12217881944,3838.8076171875,0.0,C
311100,1032,2013111001032,0.0,,65.63157894736842,47813.630078124996,3777.769287109375,0.0,C
312200,1030,2013122001030,0.0,,64.5,47980.11383928571,3364.03857421875,0.0,D
312200,3024,2013122003024,0.0,,51.11764705882353,45825.00000000001,5215.1923828125,0.0,D
312200,3042,2013122003042,0.0,,47.3,46186.060546875,5701.5771484375,0.0,D
312300,1048,2013123001048,0.0,,72.0909090909091,48838.980078125,2912.230712890625,0.0,D
312300,1054,2013123001054,0.0,,57.16666666666667,49225.03997395833,3202.615478515625,0.0,C
312300,1054,2013123001054,0.0,,57.16666666666667,49225.03997395833,3202.615478515625,0.0,D
312300,2042,2013123002042,0.0,,62.36363636363636,47214.618607954544,3441.923095703125,0.0,D
312300,2056,2013123002056,0.0,,43.25,46234.32519531249,4922.34619140625,0.0,D
312400,1018,2013124001018,0.0,,59.52,49202.15187500001,3913.5,0.0,A
312400,1018,2013124001018,0.0,,59.52,49202.15187500001,3913.5,0.0,C
312400,1018,2013124001018,0.0,,59.52,49202.15187500001,3913.5,0.0,D
312400,2002,2013124002002,0.0,,39.26315789473684,48585.77756076389,4633.46142578125,0.0,D
312400,3019,2013124003019,0.0,,53.27272727272727,48200.94986979167,5304.84619140625,0.0,D
312501,1006,2013125011006,0.0,,87.25,49654.74330357143,2177.576904296875,0.0,C
312501,1030,2013125011030,0.0,,79.0,48679.81389508928,2323.5,0.0,C
311100,2000,2013111002000,0.0,,48.772727272727266,47656.713178294594,5287.84619140625,0.0,B
311100,2000,2013111002000,0.0,,48.772727272727266,47656.713178294594,5287.84619140625,0.0,C
311100,2002,2013111002002,0.0,,70.0,47926.266927083336,3936.1538085937505,0.0,B
311100,2002,2013111002002,0.0,,70.0,47926.266927083336,3936.1538085937505,0.0,C
311100,3000,2013111003000,0.0,,57.647826086956535,47275.950897752205,4005.1732177734375,0.0,C
311100,4005,2013111004005,0.0,,68.94444444444446,48135.105057565794,4367.65380859375,0.0,C
311100,4024,2013111004024,0.0,,72.99999999999999,48653.486922554344,4295.34619140625,0.0,C
311200,2008,2013112002008,0.0,,41.06666666666667,48054.31119791666,6160.115234375,0.0,C
311200,3007,2013112003007,0.0,,39.64615384615386,47986.10489241803,6137.5771484375,0.0,C
312501,1047,2013125011047,0.0,,83.5,48682.98046875,2371.15380859375,0.0,C
312501,2020,2013125012020,0.0,,76.92857142857143,47492.871930803565,2910.34619140625,0.0,C
312502,1024,2013125021024,0.0,,76.45454545454545,47835.109375,3199.884521484375,0.0,A
312502,2023,2013125022023,0.0,,81.36363636363635,48754.90685614225,3162.53857421875,0.0,A
312502,2023,2013125022023,0.0,,81.36363636363635,48754.90685614225,3162.53857421875,0.0,C
312601,2003,2013126012003,0.0,,65.75,47161.52490234375,3849.5,0.0,A
312602,1010,2013126021010,0.0,,65.33333333333333,47784.17751736111,3492.15380859375,0.0,A
312602,2017,2013126022017,0.0,,72.77777777777777,46887.46657986111,3562.5,0.0,A
312603,1007,2013126031007,0.0,,61.85714285714286,49587.83629261363,4146.26904296875,0.0,A
312603,1023,2013126031023,0.0,,65.09523809523809,48096.66015624999,4415.53857421875,0.0,A
312603,2005,2013126032005,0.0,,76.0212765957447,48097.92170516303,3881.269287109375,0.0,A
311300,1029,2013113001029,0.0,,44.666666666666664,47983.771205357145,5145.4228515625,0.0,B
311400,1000,2013114001000,0.0,,26.805084745762713,44688.82706839139,1571.4038696289062,0.0,C
311400,1001,2013114001001,0.0,,73.16167664670654,45177.376374421285,2832.96142578125,0.0,C
311400,1009,2013114001009,0.0,,72.73684210526315,45588.237548828125,3954.5,0.0,C
311400,1052,2013114001052,0.0,,33.25531914893617,44181.78729838708,3060.15380859375,0.0,C
311400,1066,2013114001066,0.0,,42.00000000000001,46969.800130208336,4993.6923828125,0.0,C
311400,1076,2013114001076,0.0,,58.66666666666667,45641.24951171875,3705.076904296875,0.0,C
311501,1006,2013115011006,0.0,,41.8529411764706,45991.892404770704,5705.134765625,0.0,C
311502,2003,2013115022003,0.0,,57.375,48793.9265625,4737.23095703125,0.0,B
311502,2003,2013115022003,0.0,,57.375,48793.9265625,4737.23095703125,0.0,C
311502,2025,2013115022025,0.0,,57.4,46108.98372395833,5062.384765625,0.0,C
311502,3001,2013115023001,0.0,,68.64516129032258,46673.563078703715,4556.73095703125,0.0,C
311502,3016,2013115023016,0.0,,73.38750000000003,47424.57499999999,4462.73095703125,0.0,C
311600,3000,2013116003000,0.0,,70.51497005988023,46799.42467830882,4158.15380859375,0.0,C
311600,3002,2013116003002,0.0,,78.14285714285717,47604.316063596474,3757.730712890625,0.0,B
311600,3002,2013116003002,0.0,,78.14285714285717,47604.316063596474,3757.730712890625,0.0,C
311800,2008,2013118002008,3.59951757e-07,394395.2127575519,62.39965247610775,46631.159615227574,4351.624999999999,0.003554611658676,B
311900,2009,2013119002009,0.0,,84.36,47812.05609374998,3926.884521484375,0.0,B
311900,2009,2013119002009,0.0,,84.36,47812.05609374998,3926.884521484375,0.0,C
311900,2027,2013119002027,0.0,,64.25,47697.14941406249,4066.115478515625,0.0,B
311900,2027,2013119002027,0.0,,64.25,47697.14941406249,4066.115478515625,0.0,C
312000,1004,2013120001004,0.0,,41.805194805194795,48590.97397524349,3274.884521484375,0.0,D
312200,1020,2013122001020,0.0,,74.5,48422.79980468751,4243.03857421875,0.0,D
230100,1032,2012301001032,0.0,,76.8888888888889,49161.248660714286,4198.615234375,0.0,D
230100,1033,2012301001033,0.0,,73.08794788273612,50078.26994047617,4484.1923828125,0.0,D
312200,2001,2013122002001,0.0,,53.294117647058826,48175.57470703124,3617.230712890625,0.0,D
312200,2009,2013122002009,0.0,,64.22222222222223,48301.155381944445,4563.46142578125,0.0,D
312200,3005,2013122003005,0.0,,70.4,48519.31953125,4110.15380859375,0.0,D
312200,3039,2013122003039,0.0,,52.0,47030.446213942305,5528.615234375,0.0,D
312300,1009,2013123001009,0.0,,84.0,48028.69921875,2557.3076171875,0.0,C
312300,1009,2013123001009,0.0,,84.0,48028.69921875,2557.3076171875,0.0,D
312300,1033,2013123001033,0.0,,54.6,48454.980078125,2659.5,0.0,C
233600,1001,2012336001001,0.0,,17.218606782768124,46486.60874039116,5761.238961356026,0.0,C
233600,1001,2012336001001,0.0,,17.218606782768124,46486.60874039116,5761.238961356026,0.0,D
233600,1007,2012336001007,0.0,,29.297101449275367,47123.484461805565,6466.038330078125,0.0,D
233600,1015,2012336001015,0.0,,26.754098360655757,48105.004129464294,5799.46142578125,0.0,D
233600,1024,2012336001024,0.0,,40.36,48616.520156249986,5845.03857421875,0.0,D
233600,1033,2012336001033,0.0,,43.13333333333333,48364.966796875,5800.384765625,0.0,D
233600,2009,2012336002009,0.0,,41.90909090909091,48631.1200892857,5982.5,0.0,D
233701,1030,2012337011030,0.0,,79.69125993189559,46433.87926256334,2739.5076660156246,0.0,D
312300,1067,2013123001067,0.0,,88.14285714285714,48857.83984375,3515.8076171875,0.0,C
312300,2030,2013123002030,0.0,,50.142857142857146,48040.74162946428,4056.3461914062495,0.0,D
312300,2063,2013123002063,0.0,,53.63636363636364,47832.32741477273,4123.65380859375,0.0,D
312400,1005,2013124001005,0.0,,52.55555555555557,49901.044270833336,3706.0385742187505,0.0,A
312400,1039,2013124001039,0.0,,48.125,49130.92480468751,4376.1923828125,0.0,D
312400,3015,2013124003015,0.0,,62.47457627118643,47334.27949892241,5129.53857421875,0.0,D
312501,1053,2013125011053,0.0,,77.375,48584.375,2941.115478515625,0.0,C
312501,2032,2013125012032,0.0,,73.54545454545455,48151.91634114583,3046.115478515625,0.0,C
312502,1012,2013125021012,0.0,,69.38461538461537,49083.476262019234,3274.423095703125,0.0,A
312502,2025,2013125022025,0.0,,60.55555555555556,48666.10009765625,3430.923095703125,0.0,C
312502,2034,2013125022034,0.0,,73.95744680851065,49651.60862699468,3585.15380859375,0.0,A
312502,2034,2013125022034,0.0,,73.95744680851065,49651.60862699468,3585.15380859375,0.0,C
312601,1009,2013126011009,0.0,,64.11940298507464,45995.43939393939,4140.9228515625,0.0,A
312601,3004,2013126013004,0.0,,81.3076923076923,47282.817057291664,4242.53857421875,0.0,A
312602,1024,2013126021024,0.0,,67.46428571428572,47836.907602163454,3868.615478515625,0.0,A
312602,2003,2013126022003,0.0,,57.75,47461.378038194445,3643.1923828125,0.0,A
312603,1022,2013126031022,0.0,,56.87500000000001,47526.31778492646,4813.73095703125,0.0,A
312603,2024,2013126032024,0.0,,48.25,47734.643663194445,3594.84619140625,0.0,A
233600,1005,2012336001005,0.0,,32.86363636363636,47531.96140813252,5884.615234375,0.0,D
233600,1012,2012336001012,0.0,,32.78125000000001,48097.88403320314,6717.4228515625,0.0,D
233600,1020,2012336001020,0.0,,41.409090909090914,48764.4224826389,6193.65380859375,0.0,D
233600,1044,2012336001044,0.0,,36.8,47748.75097656249,5267.5771484375,0.0,D
233701,1033,2012337011033,0.0,,73.63137254901964,46314.071483872285,2859.2,0.0,D
312700,1002,2013127001002,0.0,,67.29411764705883,48864.178659539466,3624.884521484375,0.0,A
312700,1008,2013127001008,0.0,,58.63157894736842,49566.6498046875,3986.3076171875,0.0,A
312700,1018,2013127001018,0.0,,64.63157894736842,49675.86697048611,4413.5,0.0,A
312700,2023,2013127002023,0.0,,65.10526315789473,48458.33634868421,4567.8076171875,0.0,A
312800,2001,2013128002001,0.0,,68.4310344827586,46917.24383223686,4352.65380859375,0.0,D
312800,2006,2013128002006,0.0,,60.97402597402598,48298.844851762835,4639.0,0.0,A
312800,2007,2013128002007,0.0,,64.44767441860463,48542.506316964274,4146.384765625,0.0,A
312800,2023,2013128002023,0.0,,47.37499999999999,47211.01232910156,4127.6923828125,0.0,D
312901,2006,2013129012006,0.0,,58.478260869565254,47763.20316700273,4768.15380859375,0.0,A
312902,1006,2013129021006,0.0,,46.75,47449.90071614582,5232.0771484375,0.0,A
312902,2010,2013129022010,0.0,,61.372340425531895,49293.72384510868,4777.8076171875,0.0,A
313000,2015,2013130002015,0.0,,59.65714285714285,48633.94263392857,3694.076904296875,0.0,A
313000,2016,2013130002016,0.0,,69.12121212121212,48539.24661458334,3633.230712890625,0.0,A
313102,1015,2013131021015,0.0,,25.427586206896528,46690.831280048056,5267.1078125,0.0,A
313102,1032,2013131021032,0.0,,87.44444444444444,49183.809960937506,4445.46142578125,0.0,A
313102,1049,2013131021049,0.0,,53.659090909090914,48432.19038318453,3668.0,0.0,A
313102,1057,2013131021057,0.0,,64.28571428571428,48604.32383362676,3736.5,0.0,A
313201,1019,2013132011019,0.0,,73.07246376811592,47246.0523097826,5205.884765625,0.0,C
313201,1028,2013132011028,0.0,,86.8653846153846,48661.00000000001,5198.46142578125,0.0,C
313202,2000,2013132022000,0.0,,57.39473684210527,47626.83994140624,4494.26904296875,0.0,A
313202,2009,2013132022009,0.0,,38.8,48202.6953125,4038.8461914062495,0.0,C
313202,2014,2013132022014,0.0,,42.250000000000014,47889.859765625006,3415.269287109375,0.0,C
313202,3000,2013132023000,0.0,,44.12080536912752,47436.021710246605,5181.01904296875,0.0,A
313202,3018,2013132023018,0.0,,40.03703703703704,47352.06159855769,5220.5771484375,0.0,A
313400,1000,2013134001000,0.0,,50.920096852300226,47558.68362226276,5012.480712890625,0.0,C
313400,1015,2013134001015,0.0,,43.733333333333334,46993.70312499999,4476.26904296875,0.0,C
313500,1020,2013135001020,0.0,,39.19354838709678,47074.96850585937,5498.3076171875,0.0,C
313500,3000,2013135003000,0.0,,42.4148936170213,45208.67861643144,5075.84619140625,0.0,C
313500,3005,2013135003005,0.0,,40.1764705882353,44548.35248161765,5350.115234375,0.0,C
313600,2047,2013136002047,0.0,,63.07142857142857,45182.513950892855,6043.76904296875,0.0,B
313700,1001,2013137001001,0.0,,41.76470588235294,42224.15116003787,4846.3076171875,0.0,C
313700,2023,2013137002023,0.0,,64.89320388349515,46219.490119485316,3193.15380859375,0.0,C
313801,1001,2013138011001,0.0,,41.86440677966103,43824.513605442226,4379.935872395833,0.0,C
313802,1006,2013138021006,0.0,,63.955056179775234,45135.56031366601,3536.423095703125,0.0,C
312603,2052,2013126032052,0.0,,43.41666666666667,47852.08333333334,3977.8461914062495,0.0,A
312700,1022,2013127001022,0.0,,64.88888888888889,48898.72358630951,3761.923095703125,0.0,A
312700,2003,2013127002003,0.0,,53.5294117647059,49511.25542534722,4673.115234375,0.0,A
312700,2018,2013127002018,0.0,,71.05263157894736,48348.54666940789,4541.0771484375,0.0,A
312800,1002,2013128001002,0.0,,53.33333333333333,48060.79980468751,4919.0771484375,0.0,D
312901,2004,2013129012004,0.0,,47.838709677419345,46884.84249441963,4299.884765625,0.0,A
312902,1003,2013129021003,0.0,,50.20000000000001,47309.69593750001,4690.615234375,0.0,A
312902,1011,2013129021011,0.0,,47.44354838709679,47766.480720766136,5339.057861328125,0.0,A
312902,2001,2013129022001,0.0,,51.94000000000002,49202.78837316176,4426.884765625,0.0,A
312902,2008,2013129022008,0.0,,45.96000000000001,48034.700120192305,4752.96142578125,0.0,A
312902,2015,2013129022015,0.0,,44.40909090909091,48980.21384447673,5087.5771484375,0.0,A
313000,1000,2013130001000,0.0,,71.28947368421052,48288.81696428572,3758.884521484375,0.0,A
313000,1005,2013130001005,0.0,,57.761904761904766,47160.87988281251,3942.423095703125,0.0,A
313000,1016,2013130001016,0.0,,64.0,47732.9203125,3481.96142578125,0.0,A
313000,2004,2013130002004,0.0,,47.64705882352941,49098.98357780611,4737.8076171875,0.0,A
313000,2005,2013130002005,0.0,,57.51612903225806,49482.67850378789,4499.1923828125,0.0,A
313000,3004,2013130003004,0.0,,61.89473684210527,48709.63027343749,4592.0,0.0,A
313000,3010,2013130003010,0.0,,56.25,49268.61568509614,4175.65380859375,0.0,A
313102,1021,2013131021021,0.0,,40.61256544502618,47299.338836348674,5194.5126953125,0.0,A
313202,2004,2013132022004,0.0,,63.76056338028172,47712.78295200895,3387.923095703125,0.0,A
313202,2004,2013132022004,0.0,,63.76056338028172,47712.78295200895,3387.923095703125,0.0,C
313202,2020,2013132022020,0.0,,70.04,47248.50390625001,4483.26904296875,0.0,C
313202,3004,2013132023004,0.0,,38.8108108108108,47846.14569256757,4314.115234375,0.0,A
313202,3012,2013132023012,0.0,,29.500000000000004,46547.2989267677,5673.9423828125,0.0,A
313400,1006,2013134001006,0.0,,36.06249999999999,47080.181518554695,4230.96142578125,0.0,C
313500,1018,2013135001018,0.0,,54.3,46013.38139204545,5208.6923828125,0.0,C
313500,2005,2013135002005,0.0,,46.6,46830.9453125,5101.26904296875,0.0,B
313500,2005,2013135002005,0.0,,46.6,46830.9453125,5101.26904296875,0.0,C
313500,2014,2013135002014,0.0,,47.23529411764706,45600.024658203125,5513.73095703125,0.0,C
313500,3004,2013135003004,0.0,,76.25,44648.359635416666,5871.46142578125,0.0,C
313500,3013,2013135003013,0.0,,74.61395348837208,45867.84539568866,5122.96142578125,0.0,C
313500,3028,2013135003028,0.0,,83.60000000000002,44966.51767578125,5046.1923828125,0.0,C
313500,3029,2013135003029,0.0,,37.333333333333336,47065.82352941176,5609.15380859375,0.0,C
313600,1016,2013136001016,0.0,,59.45454545454545,48286.21647135416,4490.84619140625,0.0,C
313600,1032,2013136001032,0.0,,76.80219780219784,47245.85125868055,4163.5,0.0,C
313600,2003,2013136002003,0.0,,53.416666666666664,46476.52253605769,4902.46142578125,0.0,C
313600,2029,2013136002029,0.0,,43.88235294117647,46043.237304687485,5724.0,0.0,B
313600,2059,2013136002059,0.0,,45.88888888888889,43902.84440104167,5635.8076171875,0.0,C
313600,4000,2013136004000,0.0,,52.45753424657537,43662.75595084366,5188.115478515625,0.0,C
313700,1005,2013137001005,0.0,,50.285714285714285,43552.306770833326,4534.5771484375,0.0,C
313700,1012,2013137001012,0.0,,40.67647058823529,41624.957149621216,4771.03857421875,0.0,C
313700,2013,2013137002013,0.0,,50.04166666666666,46266.33033288043,4135.9228515625,0.0,C
313801,1000,2013138011000,0.0,,67.08695652173914,42844.10668402778,4586.34619140625,0.0,C
314001,2007,2013140012007,0.0,,74.54545454545456,48770.49363982369,2872.705078125,0.0,A
314003,2001,2013140032001,0.0,,74.8564593301435,47522.85928154902,2918.9422607421875,0.0,A
320100,1008,2013201001008,0.0,,61.55555555555557,47742.94998301631,4286.65380859375,0.0,B
320100,2003,2013201002003,0.0,,49.99999999999999,47662.83491847826,4519.615234375,0.0,B
320202,1006,2013202021006,0.0,,45.17543859649124,47761.71334635417,5729.4228515625,0.0,B
320202,1007,2013202021007,0.0,,41.79999999999999,47725.17831503379,5236.884765625,0.0,B
320202,2003,2013202022003,3.84033235e-07,133934.0697424987,31.16479400749064,46185.247857392715,5861.84619140625,0.003840430128174,B
320202,2004,2013202022004,0.0,,22.45741324921134,45375.57710813491,6393.019287109375,0.0,B
320202,2012,2013202022012,0.0,,40.241379310344826,46309.26395089286,5541.6923828125,0.0,B
320202,2014,2013202022014,0.0,,76.19230769230771,47786.04296875,4846.03857421875,0.0,B
320601,2008,2013206012008,0.0,,25.642307692307693,44967.472849334605,6332.461669921875,0.0,B
314001,2021,2013140012021,0.0,,77.96341463414639,48894.7203556365,3604.5385742187505,0.0,A
320100,1002,2013201001002,0.0,,55.44047619047621,46708.094301470584,3817.6538085937505,0.0,B
320100,2001,2013201002001,0.0,,36.03448275862068,47969.19280133929,4927.0771484375,0.0,B
320100,2009,2013201002009,0.0,,54.95652173913043,48590.37578125,5011.884765625,0.0,B
320201,1006,2013202011006,0.0,,36.869565217391305,47819.00035511363,3911.615478515625,0.0,B
320201,1013,2013202011013,0.0,,40.61111111111111,46812.21679687499,3997.576904296875,0.0,B
320201,1014,2013202011014,0.0,,26.727272727272723,46497.860465116275,4925.0,0.0,B
320201,2014,2013202012014,0.0,,39.86666666666667,47562.759895833326,5633.0,0.0,B
320202,1002,2013202021002,0.0,,49.36111111111111,47244.848395270266,5070.8076171875,0.0,B
320202,2001,2013202022001,0.0,,35.93939393939394,46597.70019531249,5818.34619140625,0.0,B
320202,2026,2013202022026,0.0,,26.301204819277107,45423.23251953125,6612.73095703125,0.0,B
320202,3003,2013202023003,0.0,,43.769230769230774,47824.907602163476,5968.8076171875,0.0,B
320202,3005,2013202023005,0.0,,28.222222222222214,46821.66886160713,5728.65380859375,0.0,B
324200,1016,2013242001016,0.0,,52.77777777777778,45536.05312499999,3271.923095703125,0.0,C
324200,1040,2013242001040,0.0,,51.588235294117645,45321.90017361112,3625.576904296875,0.0,C
324200,2022,2013242002022,0.0,,73.45625000000007,46707.04150288261,3136.326873779297,0.0,C
324200,1005,2013242001005,0.0,,48.714285714285715,46288.82812500001,2072.730712890625,0.0,C
324200,1006,2013242001006,0.0,,36.54285714285713,46588.81181066176,2445.5,0.0,C
324200,1039,2013242001039,0.0,,45.166666666666664,44864.628720238084,3527.53857421875,0.0,C
324200,2017,2013242002017,0.0,,77.81808035714285,46354.552656249965,1381.8942565917969,0.0,C
324200,2019,2013242002019,0.0,,69.55,46653.557565789466,2174.615478515625,0.0,C
324200,2025,2013242002025,0.0,,69.66442953020136,46413.70606124161,4044.269287109375,0.0,C
510100,1022,2015101001022,0.0,,79.14444444444446,49035.91607862903,3135.15380859375,0.0,C
510100,1063,2015101001063,0.0,,75.58823529411764,47915.44954427083,3614.3076171875,0.0,D
510100,2022,2015101002022,0.0,,59.0,48322.99967447917,3958.076904296875,0.0,C
510202,1032,2015102021032,0.0,,86.40000000000002,48032.894363839296,2533.1153564453125,0.0,D
510202,1048,2015102021048,0.0,,87.25,47412.24902343751,2989.423095703125,0.0,D
510301,1004,2015103011004,0.0,,56.45,47347.17258522727,5208.53857421875,0.0,B
510301,1015,2015103011015,0.0,,46.333333333333336,46641.12548828125,5639.46142578125,0.0,B
510301,1023,2015103011023,0.0,,47.888888888888886,47194.853645833326,5615.96142578125,0.0,C
510301,1028,2015103011028,0.0,,36.42857142857142,45015.41531544811,5698.3076171875,0.0,C
510301,2010,2015103012010,0.0,,63.94827586206897,46905.752994791656,5595.73095703125,0.0,B
510301,2019,2015103012019,0.0,,31.676470588235293,46433.00957782452,5711.15380859375,0.0,B
510301,2019,2015103012019,0.0,,31.676470588235293,46433.00957782452,5711.15380859375,0.0,C
510302,1021,2015103021021,0.0,,48.333333333333336,47078.07170758929,5796.53857421875,0.0,B
510302,2011,2015103022011,0.0,,48.733333333333334,48071.03385416667,5003.5771484375,0.0,B
510302,2013,2015103022013,0.0,,44.1764705882353,48413.73779296875,5781.9228515625,0.0,B
510302,3008,2015103023008,0.0,,50.16666666666666,46974.800048828125,4941.9228515625,0.0,B
510302,3018,2015103023018,0.0,,64.0625,48538.78697916667,4894.15380859375,0.0,B
510400,1004,2015104001004,0.0,,48.72727272727273,47978.33864182692,4973.1923828125,0.0,B
510400,1015,2015104001015,0.0,,50.53846153846153,48190.52716619319,5042.26904296875,0.0,B
510400,2011,2015104002011,0.0,,59.85714285714286,47824.80859374999,4556.615234375,0.0,C
510400,3005,2015104003005,0.0,,53.73333333333334,48175.68434495192,4887.26904296875,0.0,C
510400,3024,2015104003024,0.0,,53.599999999999994,47403.83984375,4842.8076171875,0.0,C
510500,1003,2015105001003,0.0,,47.38461538461539,48533.58132102272,4839.76904296875,0.0,C
510500,2008,2015105002008,0.0,,73.49999999999999,46992.69322916665,4170.84619140625,0.0,C
510500,2010,2015105002010,0.0,,71.24137931034483,48322.921735491065,4405.23095703125,0.0,C
510601,2013,2015106012013,0.0,,67.66666666666667,46168.333333333336,3556.076904296875,0.0,C
510601,2014,2015106012014,0.0,,73.37037037037037,46440.144665948275,2832.923095703125,0.0,C
510602,1009,2015106021009,0.0,,64.77777777777777,48672.36363636363,3991.423095703125,0.0,D
510602,2014,2015106022014,0.0,,64.64705882352942,50103.019159226205,3950.730712890625,0.0,D
510602,2016,2015106022016,0.0,,74.30000000000001,49712.12548828125,3907.423095703125,0.0,D
510602,3017,2015106023017,0.0,,70.0,49784.22460937501,3566.384521484375,0.0,D
510602,3020,2015106023020,0.0,,78.77777777777777,49836.14635416667,3692.8461914062495,0.0,D
510701,1003,2015107011003,0.0,,62.1574074074074,48233.161293992714,3614.423095703125,0.0,D
510701,1004,2015107011004,0.0,,61.835616438356155,48136.160618832255,4311.46142578125,0.0,D
510701,2004,2015107012004,0.0,,66.66666666666669,48396.0802556818,3669.0385742187505,0.0,D
510702,1008,2015107021008,0.0,,73.56962025316453,47595.00014467593,2861.5,0.0,D
510702,2011,2015107022011,0.0,,59.75000000000001,47902.269921875,3279.269287109375,0.0,D
510702,2013,2015107022013,0.0,,57.81818181818181,49031.525390625,3373.65380859375,0.0,D
510801,1010,2015108011010,0.0,,73.8,49087.088541666664,2966.576904296875,0.0,D
510801,3001,2015108013001,0.0,,57.599999999999994,50315.619921875,4438.115234375,0.0,D
510801,3018,2015108013018,0.0,,77.75,49447.13333333333,4418.115234375,0.0,D
510802,1015,2015108021015,0.0,,40.91111111111109,46097.43662806917,4002.0,0.0,B
510802,1046,2015108021046,0.0,,66.5,46669.80078125,4440.115234375,0.0,B
510802,2003,2015108022003,0.0,,52.34146341463416,47606.258208069616,5259.23095703125,0.0,D
510100,1007,2015101001007,0.0,,47.875,47406.100911458336,3778.1538085937505,0.0,C
510100,1014,2015101001014,0.0,,62.75,48232.89941406251,3169.5,0.0,C
510100,1014,2015101001014,0.0,,62.75,48232.89941406251,3169.5,0.0,D
510100,1018,2015101001018,0.0,,59.230769230769226,48692.26220703125,3527.769287109375,0.0,C
510100,1050,2015101001050,0.0,,84.5,48770.228515625,2893.46142578125,0.0,D
510100,2026,2015101002026,0.0,,69.08333333333333,47762.95572916666,4483.5771484375,0.0,C
510201,1005,2015102011005,0.0,,49.004807692307686,46177.62814453129,3991.4039306640625,0.0,D
510201,1014,2015102011014,0.0,,65.91666666666666,47582.02170138889,4078.576904296875,0.0,D
510202,1002,2015102021002,0.0,,71.80104712041883,48540.530933277005,5023.769287109375,0.0,C
510202,1011,2015102021011,0.0,,58.75,48643.733072916664,3458.53857421875,0.0,C
510202,1045,2015102021045,0.0,,82.88888888888889,46953.345170454544,3142.5,0.0,D
332700,2001,2013327002001,0.0,,75.96678966789666,48174.39629767921,4025.410237630208,0.0,C
510803,1001,2015108031001,0.0,,72.0,47643.943080357145,3290.769287109375,0.0,D
510803,1011,2015108031011,0.0,,66.23577235772355,49199.99039188509,3725.8461914062495,0.0,D
510803,1016,2015108031016,4.0270069e-07,117504.65634513838,39.34901960784315,47503.46184717468,5654.82314453125,0.019112287836994,A
510803,1016,2015108031016,4.0270069e-07,117504.65634513838,39.34901960784315,47503.46184717468,5654.82314453125,0.019112287836994,D
510901,1011,2015109011011,0.0,,67.16666666666666,49991.17693014707,3980.076904296875,0.0,D
510901,2003,2015109012003,0.0,,61.40909090909091,46184.459773936185,3604.8076171875,0.0,D
510901,3003,2015109013003,0.0,,50.12844036697244,47156.17015917056,4837.5,0.0,D
510902,2027,2015109022027,0.0,,74.25287356321842,45416.49106816522,2968.269287109375,0.0,D
510202,2001,2015102022001,0.0,,72.94054054054055,47837.10046709656,2931.5,0.0,D
510202,2002,2015102022002,0.0,,42.22556390977442,46633.28741319445,3678.0385742187505,0.0,D
510202,2003,2015102022003,0.0,,75.40740740740739,47867.115534855766,4085.8461914062495,0.0,D
510202,3002,2015102023002,0.0,,83.6,48278.32519531251,3302.576904296875,0.0,C
