CTCB20,FctImp,LST,NDVI,CT20,BG20,CB20,PatchDensity,LandscapeShapeIndex,PerCoverGreen
1153023002,52.50549450549449,45792.254464285725,4141.5,115302,1153023,3002,0.0,,0.0
1132342004,42.285714285714285,45852.60050843255,3929.8076171875,113234,1132342,2004,0.0,,0.0
9304003186,0.120525600362483,43642.14413938951,5334.101684570312,930400,9304003,3186,2.238177331e-06,911215.4163965952,0.317890398056577
1193411002,62.42857142857142,44740.65617028062,2664.923095703125,119341,1193411,1002,0.0,,0.0
1133032026,73.77380952380955,45153.077690972204,2560.730712890625,113303,1133032,2026,0.0,,0.0
1151041006,41.562500000000014,45431.51694915256,4457.5771484375,115104,1151041,1006,0.0,,0.0
1220002004,50.166666666666664,44364.44708806817,3100.8076171875,122000,1220002,2004,0.0,,0.0
1197001008,57.625,44536.048990885414,3023.923095703125,119700,1197001,1008,0.0,,0.0
1132322012,54.708333333333336,44511.28328125,4425.5771484375,113232,1132322,2012,0.0,,0.0
1199002001,55.697674418604635,44853.74274553571,3316.6923828125,119900,1199002,2001,0.0,,0.0
1199002004,55.73333333333334,44867.400223214296,3014.230712890625,119900,1199002,2004,0.0,,0.0
1220003000,53.563380281690144,44361.01072140956,2239.884521484375,122000,1220003,3000,0.0,,0.0
1316001009,43.269230769230774,45084.296703296684,4636.3076171875,131600,1316001,1009,0.0,,0.0
1272102002,87.67777777777778,45275.63948946221,2249.84619140625,127210,1272102,2002,0.0,,0.0
4601012000,0.0,42291.51909722222,6136.0,460101,4601012,2000,1.2699724844e-05,4713.3533219129795,1.0
4605012002,31.88317757009344,43747.84169877279,6257.345947265625,460501,4605012,2002,0.0,,0.0
1200202000,84.45833333333333,44964.42796223958,2534.3077392578125,120020,1200202,2000,0.0,,0.0
1220003012,59.98749999999999,44283.535197368416,2744.076904296875,122000,1220003,3012,0.0,,0.0
1151013014,37.608247422680435,44805.31716229838,5157.65380859375,115101,1151013,3014,0.0,,0.0
3004003001,61.96666666666668,45279.236132812504,4597.884765625,300400,3004003,3001,0.0,,0.0
8003352019,32.686274509803916,44261.37963033533,4579.23095703125,800335,8003352,2019,0.0,,0.0
1810003009,63.9,44211.67736816407,3664.5385742187505,181000,1810003,3009,0.0,,0.0
1437003008,73.37499999999999,44547.15618896482,4631.0771484375,143700,1437003,3008,0.0,,0.0
4046001064,36.2100502512563,44480.93876147506,2665.8557891845703,404600,4046001,1064,1.036261955e-06,144525.45687786027,0.138352935081084
4800111001,64.81249999999994,44687.52535574776,4580.884765625,480011,4800111,1001,0.0,,0.0
4640002010,37.30158730158731,43244.51017992426,5599.384765625,464000,4640002,2010,0.0,,0.0
1439012007,35.23529411764704,43617.45522584035,6621.5771484375,143901,1439012,2007,0.0,,0.0
1813001008,55.689655172413794,44363.977734374996,4242.76904296875,181300,1813001,1008,0.0,,0.0
4631035012,58.90243902439025,44534.241365131566,5267.6923828125,463103,4631035,5012,0.0,,0.0
4004031015,43.8,43948.88037109374,5451.1923828125,400403,4004031,1015,0.0,,0.0
8003352015,4.069855732725891,43705.21527150672,5677.594889322917,800335,8003352,2015,3.9371929e-08,5248.832154743946,0.8894225942411
4642005008,36.75,43294.60323660714,5420.96142578125,464200,4642005,5008,0.0,,0.0
4011013002,51.42500000000001,43829.098426496486,4244.884765625,401101,4011013,3002,0.0,,0.0
9013001143,0.545205479452055,50851.12182144837,2999.4077392578124,901300,9013001,1143,9.5392352e-07,74489.61034763283,0.859915661535095
9013001144,1.695187165775402,48149.96991356391,5890.218017578125,901300,9013001,1144,1.088810972e-06,91221.92969665707,0.267285903848117
9001021094,0.071748210023866,50441.94252900451,2180.8685811360683,900102,9001021,1094,1.5477528e-08,3875.379428505636,0.989165729019797
9001021130,0.163636363636364,50569.31250000001,2155.384521484375,900102,9001021,1130,9.30163147e-07,3931.9835694203207,0.982763032403638
1198012009,56.080000000000005,44958.79343749999,3051.269287109375,119801,1198012,2009,0.0,,0.0
9009011055,9.025236593059928,47242.73789999996,1948.0480651855469,900901,9009011,1055,2.602079364e-06,119800.74627234443,0.412892028549596
1174041005,62.779661016949184,44616.67578125001,3909.1538085937505,117404,1174041,1005,0.0,,0.0
1134252001,79.4142857142857,45853.001320422525,1923.1153564453125,113425,1134252,2001,0.0,,0.0
4048062005,80.7,44403.222222222226,2845.576904296875,404806,4048062,2005,0.0,,0.0
1314001001,55.75824175824175,44559.51873405613,3669.6923828125,131400,1314001,1001,0.0,,0.0
1341012001,55.361702127659576,45106.02222222224,3724.3461914062495,134101,1341012,2001,0.0,,0.0
1222001004,79.56122448979599,44780.14018202321,2208.65380859375,122200,1222001,1004,0.0,,0.0
4081413006,81.60000000000002,44266.79545454545,3066.53857421875,408141,4081413,3006,0.0,,0.0
1218022013,68.25000000000001,44734.0001860119,2911.115478515625,121802,1218022,2013,0.0,,0.0
1275202000,86.67741935483868,45438.0126361269,2181.4230346679688,127520,1275202,2000,0.0,,0.0
9800081013,77.00000000000001,45820.14570312501,2269.5,980008,9800081,1013,0.0,,0.0
4033161012,64.74652777777783,44167.44857905053,3545.4615478515625,403316,4033161,1012,0.0,,0.0
1210102011,57.1904761904762,44549.526335685485,2709.076904296875,121010,1210102,2011,0.0,,0.0
3002001004,53.36363636363635,44330.633840460534,4497.173095703125,300200,3002001,1004,0.0,,0.0
4034091011,11.754716981132075,44120.62237149534,4228.9228515625,403409,4034091,1011,9.58424744e-07,5761.894411765777,0.461367013372957
4018012014,44.04761904761904,44068.70971679686,4380.0771484375,401801,4018012,2014,0.0,,0.0
4013122010,63.36538461538457,44408.172363281235,3328.615478515625,401312,4013122,2010,0.0,,0.0
4038023018,80.60000000000002,44951.74902343751,2850.53857421875,403802,4038023,3018,0.0,,0.0
5342011002,69.5068493150685,44488.53003246751,2448.884521484375,534201,5342011,1002,0.0,,0.0
5342023000,67.21276595744683,44484.04073660713,3057.576904296875,534202,5342023,3000,0.0,,0.0
5341023009,77.82352941176471,45028.235523897056,2505.269287109375,534102,5341023,3009,0.0,,0.0
5341024001,71.40828402366863,44697.67244944853,2324.730712890625,534102,5341024,4001,0.0,,0.0
5303021010,60.92307692307692,44511.259114583336,2627.53857421875,530302,5303021,1010,0.0,,0.0
5300073003,63.033333333333346,44175.87062230603,3577.230712890625,530007,5300073,3003,0.0,,0.0
5421041005,81.8125,45696.02493990384,3251.84619140625,542104,5421041,1005,0.0,,0.0
5540014002,75.68181818181819,45007.95892636139,2725.6923828125,554001,5540014,4002,0.0,,0.0
5523011001,73.18589743589745,44136.26999999999,2803.15380859375,552301,5523011,1001,0.0,,0.0
5400003025,76.34188034188033,45412.44551454741,2722.1923828125,540000,5400003,3025,0.0,,0.0
5538022006,78.32945736434108,45162.920447716344,2215.2308349609375,553802,5538022,2006,0.0,,0.0
5535021000,79.66219239373606,45632.83104580969,2394.25,553502,5535021,1000,0.0,,0.0
5523023014,57.0,44183.700390624996,2645.15380859375,552302,5523023,3014,0.0,,0.0
9800341005,86.40226628895189,44242.94115149459,1814.8077392578125,980034,9800341,1005,0.0,,0.0
5021002004,76.5,43899.2751953125,2741.423095703125,502100,5021002,2004,0.0,,0.0
5734032006,52.27586206896552,44336.348307291664,3647.6538085937505,573403,5734032,2006,0.0,,0.0
5734031017,88.03535353535358,44761.16334541064,2183.769287109375,573403,5734031,1017,0.0,,0.0
5551062003,81.42564102564103,45369.64571126299,3355.634521484375,555106,5551062,2003,0.0,,0.0
5711015001,77.57499999999999,44644.86381392045,3755.423095703125,571101,5711015,5001,0.0,,0.0
5707012018,83.53703703703701,45847.579533811455,3398.769287109375,570701,5707012,2018,0.0,,0.0
5711022003,56.69444444444446,44661.071149553565,4398.84619140625,571102,5711022,2003,0.0,,0.0
5709023000,82.49999999999999,44876.36375473485,3587.615478515625,570902,5709023,3000,0.0,,0.0
5750012019,75.65467625899278,44001.126836520525,2690.34619140625,575001,5750012,2019,0.0,,0.0
4809021010,70.33333333333333,44546.88906249999,2023.7307128906248,480902,4809021,1010,0.0,,0.0
4816062006,63.25,44423.22233072917,2762.423095703125,481606,4816062,2006,0.0,,0.0
4816041017,60.57142857142856,44398.737444196435,3489.8076171875,481604,4816041,1017,0.0,,0.0
9001031051,17.750000000000004,50741.49972747091,2027.1922607421875,900103,9001031,1051,7.273683937e-06,38954.13304443779,0.087618239146253
3111002015,57.33333333333332,44434.34490411933,4282.9228515625,311100,3111002,2015,0.0,,0.0
2373005004,72.42857142857143,44128.37276785714,2339.269287109375,237300,2373005,5004,0.0,,0.0
2742021001,81.5483870967742,44060.71082261029,1633.576904296875,274202,2742021,1001,0.0,,0.0
6009122009,61.81818181818183,44171.818536931816,3477.6923828125,600912,6009122,2009,0.0,,0.0
5339022003,65.98181818181818,44631.485334429824,2702.46142578125,533902,5339022,2003,0.0,,0.0
5021002001,70.21887824897401,44272.1138682548,3052.3653564453125,502100,5021002,2001,0.0,,0.0
5338032000,70.69117647058826,44899.70341222427,2234.384521484375,533803,5338032,2000,0.0,,0.0
7029002001,72.55303030303025,43745.08895833332,1699.34619140625,702900,7029002,2001,0.0,,0.0
4087033006,32.8222222222222,43074.51708984375,4733.0771484375,408703,4087033,3006,1.142277943e-06,11378.187019192843,0.220407230773624
9012161030,13.532849364791232,49395.09174002865,3284.536190257352,901216,9012161,1030,1.8742131e-07,25286.15093241408,0.71170377644552
2760001020,64.36666666666666,44822.839265046285,3711.4614257812495,276000,2760001,1020,0.0,,0.0
9201023075,6.108465608465606,43287.24342105262,6621.371744791667,920102,9201023,3075,5.44705759e-07,29995.614321024863,0.701018920870169
9201023043,0.0,44268.83983787599,5571.196954900567,920102,9201023,3043,1.9396606e-08,4964.707399985735,0.995139677889099
9201022038,11.6688524590164,45187.45125404533,4966.8076171875,920102,9201022,2038,2.680810422e-06,105544.18375128688,0.532761480339761
9108081005,1.461038961038961,45897.43900633166,4081.4615478515625,910808,9108081,1005,1.351921636e-06,16592.035956446776,0.95116593443731
9304002065,2.993662864385298,43536.09752223628,5485.307666015625,930400,9304002,2065,1.97131175e-07,18270.888281143172,0.891336275015524
9012091504,0.072815533980583,47988.16812500001,4578.5771484375,901209,9012091,1504,5.11561451e-07,4781.885051312306,0.986370203679789
5545111019,90.70312499999997,44388.4200487013,2748.269287109375,554511,5545111,1019,0.0,,0.0
5545142000,66.05699481865287,43137.58086340205,3057.480712890625,554514,5545142,2000,0.0,,0.0
5544031004,83.65454545454544,45377.21607349538,2353.1923828125,554403,5544031,1004,0.0,,0.0
9200311001,28.493150684931507,47103.393391927064,3555.8076171875,920031,9200311,1001,8.659697535e-06,83764.70625704454,0.083715058611362
9012091240,1.583333333333333,46648.746093749985,3952.1923828125,901209,9012091,1240,2.129227278e-06,5292.414269431805,0.742175856929955
5537022010,63.0,45617.087611607145,3128.6923828125,553702,5537022,2010,0.0,,0.0
9012091393,0.063527653213752,49588.42881165924,3413.6153869628906,901209,9012091,1393,7.6736198e-08,3950.3322498347006,0.979640534786028
4087033007,53.45180722891566,43413.84226418711,4401.34619140625,408703,4087033,3007,0.0,,0.0
9012091202,0.749019607843137,48415.35029644268,4341.3076171875,901209,9012091,1202,8.15739823e-07,9996.370250927605,0.808673131238975
9201023049,0.0,43484.75968992248,5709.26904296875,920102,9201023,3049,8.05651483e-07,7236.400927788536,1.0
9009022007,1.22692793931732,48988.4104023706,1940.2130033052883,900902,9009022,2007,5.19863805e-07,34045.047852383505,0.739453579411034
9201023144,0.950323974082074,44179.47962555069,4711.75634765625,920102,9201023,3144,2.23694241e-07,6470.690282925499,0.943030011575174
9200341006,12.643159379407615,45803.191983934856,3620.624938964844,920034,9200341,1006,1.880752474e-06,87092.81392440181,0.707842747401717
9201023017,0.025306748466258,44563.66653905056,5667.514343261719,920102,9201023,3017,7.8893959e-08,4893.599997700235,0.999495069033531
9012161033,31.2,49885.322916666664,3303.46142578125,901216,9012161,1033,0.0,,0.0
9009021106,8.75824175824176,49199.10331632652,2860.076904296875,900902,9009021,1106,2.309613372e-06,11058.308739217997,0.499465642240259
9201023196,1.727069351230426,44605.215915453504,5012.876953125,920102,9201023,3196,1.14843651e-07,4892.317303820546,0.912413789143031
9203142017,23.01149425287356,46267.62293526785,3909.487141927083,920314,9203142,2017,2.96693613e-07,7698.071651001855,0.389885190459238
9203261019,1.395454545454545,44779.09064316854,5552.34619140625,920326,9203261,1019,4.77155082e-07,6202.661976290626,0.893612705382605
9203261001,14.984013605442176,44903.61033561861,5409.084986636513,920326,9203261,1001,1.04808568e-07,23424.836987330586,0.67715445372118
9108151070,0.237163814180929,47072.34026244675,3963.365295410156,910815,9108151,1070,1.26162942e-07,5360.224813825354,0.986147644910395
9200203005,51.48148148148148,45761.2734375,4044.0385742187505,920020,9200203,3005,0.0,,0.0
9201023204,6.534911242603545,44134.45881353436,4322.755260120737,920102,9201023,3204,5.47972592e-07,120316.14190609888,0.720454808400772
9108081006,7.224928366762182,45904.94894935339,3673.607763671875,910808,9108081,1006,1.48219184e-07,5004.203341058158,0.820923562630619
9012091330,0.666666666666667,49355.7068309295,3832.5923339843744,901209,9012091,1330,1.63377003e-07,4110.753774881324,0.936491663739513
9009021155,6.877551020408164,50159.03997093025,2862.576904296875,900902,9009021,1155,3.420326591e-06,16006.125442665107,0.549659437430534
9009022105,0.127551020408163,50228.29945054944,2113.5576171875,900902,9009022,2105,5.44134381e-07,3949.668193481813,0.989116682764907
9201021029,35.49999999999999,46793.61092641843,2859.923095703125,920102,9201021,1029,1.555950155e-06,47112.95748531313,0.071567256912085
9009012023,7.296703296703297,50135.7451923077,2981.15380859375,900901,9009012,2023,3.973176456e-06,44209.80512312644,0.34478154650304
9201061094,7.683098591549297,46361.72990301722,4386.76904296875,920106,9201061,1094,7.31491287e-07,22016.151671194093,0.469086586815397
5433213003,82.92857142857143,45895.54150390625,2631.6923828125,543321,5433213,3003,0.0,,0.0
9012091315,2.313645621181262,49473.04644373671,3887.3461914062495,901209,9012091,1315,1.083688445e-06,24006.27334731751,0.677526159781943
9201211011,64.2,46553.27734375,4576.9228515625,920121,9201211,1011,0.0,,0.0
9012091309,0.05284147557328,48209.95784313721,4828.871826171875,901209,9012091,1309,1.01839877e-07,4320.239139164294,0.955387087491628
2703001021,86.375,43858.5,2335.46142578125,270300,2703001,1021,0.0,,0.0
6509013010,63.7,45058.25,3116.15380859375,650901,6509013,3010,0.0,,0.0
6505021004,59.20000000000001,44739.295312500006,3332.423095703125,650502,6505021,1004,0.0,,0.0
6506071002,77.27551020408164,44638.72549019606,2470.423095703125,650607,6506071,1002,0.0,,0.0
1153011000,49.97297297297298,44536.859527191555,4095.269287109375,115301,1153011,1000,0.0,,0.0
1272201000,83.76923076923075,44799.47473299049,2355.615478515625,127220,1272201,1000,0.0,,0.0
1066461004,49.4017467248908,44831.570991847846,4791.23095703125,106646,1066461,1004,0.0,,0.0
1066452000,41.68387096774194,44047.7671524439,4651.134521484375,106645,1066452,2000,0.0,,0.0
1351151001,57.8695652173913,45428.96296296296,4514.384765625,135115,1351151,1001,0.0,,0.0
9800261002,4.587837837837831,44182.26869419644,5381.26904296875,980026,9800261,1002,1.412887464e-06,23194.019275138304,0.752143166147245
9100022006,18.252747252747252,50100.090162627566,2800.923095703125,910002,9100022,2006,0.0,,0.0
9111003033,14.551020408163271,50755.9024390244,2543.1923828125,911100,9111003,3033,1.123617643e-06,37854.32157203792,0.010677156504636
9200501127,1.064748201438849,43869.94514951325,6455.023046875,920050,9200501,1127,1.45329046e-07,4990.3701410075855,0.933907356948229
9107182003,56.974999999999994,49157.83730468748,2171.0,910718,9107182,2003,0.0,,0.0
9001021516,0.303459119496855,51632.1170711697,1766.0128173828125,900102,9001021,1516,3.864848865e-06,166375.14540587738,0.30799888887547
9108151057,35.75,49449.61300223214,3838.1538085937505,910815,9108151,1057,0.0,,0.0
9110012240,1.114155251141553,50126.3471656977,2440.8460693359375,911001,9110012,2240,4.77264975e-07,4439.669692195146,0.912643952503133
9108151049,13.735294117647062,49525.99988511029,3727.769287109375,910815,9108151,1049,1.541573909e-06,34277.22767762509,0.013844433303768
9108152114,2.22680412371134,49153.36545138889,3391.576904296875,910815,9108152,2114,1.080734003e-06,4215.222593700791,0.810077728597647
1033002012,28.681818181818183,44680.126361268936,4670.84619140625,103300,1033002,2012,0.0,,0.0
9104042003,43.24444444444444,49082.61671874999,3210.96142578125,910404,9104042,2003,0.0,,0.0
9106071004,51.43055555555557,46736.74336557539,3054.5,910607,9106071,1004,0.0,,0.0
9201191007,3.563405797101455,46612.49944398798,4249.230740017361,920119,9201191,1007,9.36467741e-07,53319.59331684366,0.669492616707991
9200161005,67.31249999999999,45955.59947916667,4739.23095703125,920016,9200161,1005,0.0,,0.0
9201191008,5.486486486486485,46943.168710443046,4211.4228515625,920119,9201191,1008,2.637500735e-06,18755.08778145735,0.447999736373822
1345201003,77.28571428571428,46182.56343005952,2722.65380859375,134520,1345201,1003,0.0,,0.0
9200203006,42.33644859813083,45542.45808699323,4053.8076171875,920020,9200203,3006,0.0,,0.0
9108152008,2.567164179104478,49069.441778273824,3015.46142578125,910815,9108152,2008,3.239291586e-06,9086.447572514631,0.853251851552066
9110012192,2.468586387434551,51322.8370213771,1994.2307739257812,911001,9110012,2192,2.82046358e-07,4063.508065168174,0.942001198322349
9108153007,8.803125000000003,49404.5201905852,2828.3846435546875,910815,9108153,3007,1.306917228e-06,28038.373990709362,0.609775621390706
9108041031,4.021739130434783,47781.62223704269,3397.576904296875,910804,9108041,1031,2.353244323e-06,4920.761211025102,0.623257455443797
6508022004,67.70370370370374,44805.2898065476,3123.076904296875,650802,6508022,2004,0.0,,0.0
5435023003,76.05418719211823,45484.98950714764,2607.0,543502,5435023,3003,0.0,,0.0
9001021436,0.0,51475.08224383502,1467.5576782226562,900102,9001021,1436,7.01268383e-07,4264.353965463185,1.0
9102102013,46.61855670103093,47636.84438775512,3609.6538085937505,910210,9102102,2013,0.0,,0.0
9102143008,58.41747572815536,47743.16229838712,3357.4615071614585,910214,9102143,3008,0.0,,0.0
9102171010,0.125559861104121,45998.74977634865,5485.145201217299,910217,9102171,1010,1.03781566e-07,110775.8406150544,0.968497021566304
9102162015,37.85714285714286,47831.81925675675,3202.46142578125,910216,9102162,2015,0.0,,0.0
6509014052,90.18518518518516,45848.71292679399,2340.46142578125,650901,6509014,4052,0.0,,0.0
9201023121,0.904899135446686,44951.1887829912,5062.9423828125,920102,9201023,3121,3.04144656e-07,3992.647375188263,0.933729853890795
9001021475,0.0,51501.557410941474,1542.5384826660156,900102,9001021,1475,1.35340442e-07,3713.8455183226415,0.996072049639008
9111001236,0.369047619047619,50656.90177951388,2215.1923828125,911100,9111001,1236,1.271858212e-06,3915.3759519053287,0.975374630142216
9102142000,13.759668508287296,48356.73326502731,2956.0,910214,9102142,2000,5.63869734e-07,12746.801364082066,0.526230086000282
9012171034,1.14826498422713,48189.613578926954,3692.033599853515,901217,9012171,1034,8.0928149e-08,5724.7909375588915,0.954418911427542
9200501111,0.058798097708604,42007.14653476181,3538.3269566127233,920050,9200501,1111,7.16434691e-07,402004.18292942335,0.070762562935004
9001021527,0.091415830546265,51229.104425386795,1564.8653767903645,900102,9001021,1527,1.13769391e-07,4706.7883711620925,0.988259218703338
9200424003,47.26351351351353,46448.98517765412,2705.384521484375,920042,9200424,4003,0.0,,0.0
9102141008,16.556666666666658,48660.34982935154,3263.75,910214,9102141,1008,3.53152193e-07,5751.560294784771,0.558391904778724
9102182014,35.02234636871506,48743.729968559455,2989.769287109375,910218,9102182,2014,0.0,,0.0
9203383004,67.75,46606.02050781249,4523.384765625,920338,9203383,3004,0.0,,0.0
9203321005,12.74530831099198,45126.857034722256,4482.913482666016,920332,9203321,1005,5.54392882e-07,47490.82018780158,0.498550483595632
5431005013,89.0,45947.97450153374,2081.53857421875,543100,5431005,5013,0.0,,0.0
9111001172,1.904632152588557,50347.7578904024,3300.9422607421875,911100,9111001,1172,3.946233635e-06,70700.33855046352,0.605634001197225
9104052007,51.28000000000001,49594.54311342593,3122.6923828125,910405,9104052,2007,0.0,,0.0
4033213003,9.830188679245284,43542.84056235258,4685.807861328125,403321,4033213,3003,4.90910055e-07,5361.984830995759,0.702707735856084
5708005013,86.60000000000002,45226.25546875,3144.8076171875,570800,5708005,5013,0.0,,0.0
5705024004,62.11111111111111,45015.17447916667,3252.269287109375,570502,5705024,4004,0.0,,0.0
6037022005,63.16666666666667,45178.55700683594,3163.730712890625,603702,6037022,2005,0.0,,0.0
6036001006,59.733333333333334,45523.316666666666,2555.615478515625,603600,6036001,1006,0.0,,0.0
9001021267,0.017013232514178,50695.10125811688,2013.6589066354848,900102,9001021,1267,2.1588456e-08,4045.777252756836,0.996432656188123
9001021569,0.733333333333333,50400.82677664977,2121.6346435546875,900102,9001021,1569,5.11695681e-07,4396.53508786896,0.951560322675496
5433043008,60.400000000000006,45830.05138221154,2605.923095703125,543304,5433043,3008,0.0,,0.0
4033252005,0.110935690979897,43034.222168122375,6048.487365722654,403325,4033252,2005,6.5019107e-08,27391.613646471775,0.967374270304154
6704171015,43.49732620320856,44371.366964864006,4234.615234375,670417,6704171,1015,1.081008463e-06,85320.55044640534,0.020825168587916
5407001010,78.76646706586826,44404.01315789475,2617.769287109375,540700,5407001,1010,0.0,,0.0
6706031013,31.462962962962973,41487.44235543223,4408.53857421875,670603,6706031,1013,9.5788739e-07,58170.54607393834,0.009578544061303
6705001015,30.033492822966508,43075.224039324174,5727.480712890625,670500,6705001,1015,0.0,,0.0
6705001012,23.219387755102034,43479.748778044865,6840.15380859375,670500,6705001,1012,1.572927856e-06,69171.51757897442,0.041051720974126
6705001013,21.047072330654423,43135.144174906214,6630.1923828125,670500,6705001,1013,1.90093437e-06,223475.13070820153,0.196895162727694
6704072000,52.72857142857146,43598.67530443073,3945.371826171875,670407,6704072,2000,0.0,,0.0
6702012007,31.191999999999993,43583.70447958672,5855.65380859375,670201,6702012,2007,0.0,,0.0
6704052000,35.6368715083799,44266.28886274857,4171.26904296875,670405,6704052,2000,0.0,,0.0
6704161003,28.250000000000007,40750.07759161646,3112.5576171875,670416,6704161,1003,1.23929657e-06,115979.99678442319,0.012095091000167
9800041004,28.094824127323747,49118.88990391018,2128.5471995960584,980004,9800041,1004,1.83437975e-06,1451360.2452088494,0.140513349911249
4601013001,37.857142857142854,43608.833482142865,5952.03857421875,460101,4601013,3001,0.0,,0.0
1239012032,49.71428571428572,44159.77799479167,3397.884521484375,123901,1239012,2032,0.0,,0.0
9110012201,0.059120964605212,50701.499542319616,2277.2230468750004,911001,9110012,2201,4.0304443e-08,4400.135852724791,0.996467598833683
9304002005,0.0,45095.56687366451,6713.84619140625,930400,9304002,2005,4.40412765e-07,8621.475744067251,1.0
9108153093,0.572839506172839,48870.55591226245,3224.519287109375,910815,9108153,3093,2.50987249e-07,5747.896167874176,0.950600390426393
9108153130,0.243816254416961,47399.092556423624,5059.1923828125,910815,9108153,3130,3.63249554e-07,5549.309591511701,0.99327164921775
9108152076,0.922330097087378,48040.459089160075,4018.64907836914,910815,9108152,2076,4.52501016e-07,21449.36136010503,0.918653227302969
9001021024,0.0,50911.95909552849,2125.365478515625,900102,9001021,1024,4.22804887e-07,4299.105065333202,1.0
9111001241,0.0,49245.254235998415,2197.0,911100,9111001,1241,6.55695573e-07,4224.1342397537055,1.0
1231042006,54.263157894736835,44437.837787828954,3512.34619140625,123104,1231042,2006,0.0,,0.0
4603024004,48.714285714285715,43747.899739583336,5096.5,460302,4603024,4004,0.0,,0.0
1232031006,70.83333333333334,44704.63467261905,1832.8077392578125,123203,1232031,1006,0.0,,0.0
4002051058,6.266666666666665,43854.427601638345,5985.15380859375,400205,4002051,1058,3.468899e-07,5744.277145073828,0.687344439722832
4030001004,63.370370370370374,44408.52953125,3659.6923828125,403000,4030001,1004,0.0,,0.0
1279201006,57.476190476190474,44502.54697516026,3897.730712890625,127920,1279201,1006,0.0,,0.0
1279101004,56.34693877551019,44498.68154046474,3065.923095703125,127910,1279101,1004,0.0,,0.0
2756041000,70.40677966101694,44373.34700520835,2846.1923828125,275604,2756041,1000,0.0,,0.0
3105011013,60.0,44592.60686383928,2835.076904296875,310501,3105011,1013,0.0,,0.0
1043102011,87.07352941176472,46039.37683990037,1711.423095703125,104310,1043102,2011,0.0,,0.0
1132112012,62.43181818181817,44163.036005434784,4935.73095703125,113211,1132112,2012,0.0,,0.0
1082041008,62.64189189189187,44203.51292842741,3301.826904296875,108204,1082041,1008,0.0,,0.0
1034022002,56.36363636363637,45495.14364346591,3895.115478515625,103402,1034022,2002,0.0,,0.0
3202024015,86.125,45196.02099609376,2520.923095703125,320202,3202024,4015,0.0,,0.0
1021031006,60.888888888888886,44679.773125,2773.5,102103,1021031,1006,0.0,,0.0
9800241020,15.46592317224288,43729.24153525489,6730.896142578125,980024,9800241,1020,6.3459808e-08,149537.1355579504,0.000831401593943
1861004001,53.89743589743589,43592.31688262196,3832.230712890625,186100,1861004,4001,0.0,,0.0
9800241032,28.164921465968565,44679.766802763814,4491.75,980024,9800241,1032,7.98732024e-07,41389.348725188334,0.084837268751207
8003281008,0.0,45030.46152138155,4281.044921875,800328,8003281,1008,1.08757763e-07,4819.267626571499,0.926820094629658
9304001047,0.0,42906.68072455753,6460.78857421875,930400,9304001,1047,4.53291213e-07,4390.665111833494,1.0
1192023005,57.89041095890408,44521.02633928571,2691.326904296875,119202,1192023,3005,0.0,,0.0
9304003107,9.235849056603774,44568.01848234953,6940.53857421875,930400,9304003,3107,9.622385e-07,11211.768897588352,0.597354815438259
8003281010,0.027881040892193,45214.32931134262,4506.294921875,800328,8003281,1010,1.9198303e-07,5193.477864512415,0.95927682162432
8002061020,33.68983957219252,44452.80775240384,5149.076904296875,800206,8002061,1020,5.33610645e-07,31101.22143668541,0.036890768635509
8002062013,37.36486486486486,44014.91205658786,4912.384765625,800206,8002062,2013,0.0,,0.0
9110013018,0.777327935222672,50640.2957502432,3107.6539306640625,911001,9110013,3018,2.07767864e-07,4440.516848643159,0.948525630703864
9304003029,2.413333333333333,50214.18083079268,3723.9614257812495,930400,9304003,3029,1.328303869e-06,4718.964348245026,0.820659399095985
9110013094,1.897435897435897,50028.47281568879,3684.9614257812495,911001,9110013,3094,1.139471839e-06,4195.945428154922,0.873028998317698
9304003019,0.267605633802817,46533.36545335283,5270.517803485577,930400,9304003,3019,5.2022353e-08,7887.067570481765,0.987544629792215
9304003030,0.535714285714286,49045.01689071227,4148.23095703125,930400,9304003,3030,5.55626077e-07,3793.9858386952887,0.964090662738504
9110013007,0.547619047619048,49722.47364267679,2882.1346435546875,911001,9110013,3007,3.51028469e-07,4595.676821865493,0.979963826013662
9110012160,0.673469387755102,51426.05852640087,2346.076904296875,911001,9110012,2160,5.63323185e-07,3791.21785760262,0.943008904418395
9110013108,0.047529234251226,49767.48780527225,3433.1518169202304,911001,9110013,3108,3.8948863e-08,5003.968486036166,0.996330441369332
7018011001,73.4,44821.4,2531.65380859375,701801,7018011,1001,0.0,,0.0
1151011015,56.62992125984253,45088.779021990755,4512.3076171875,115101,1151011,1015,0.0,,0.0
4087031003,20.22648083623694,43266.881628375406,6078.807861328125,408703,4087031,1003,7.18983063e-07,14708.714696198114,0.501748047489372
1211021000,41.31932773109242,44537.63330078128,5035.73095703125,121102,1211021,1000,0.0,,0.0
1092002005,54.13333333333333,44724.70149739582,3753.269287109375,109200,1092002,2005,0.0,,0.0
1114011012,57.22115384615385,44442.51062668011,3505.96142578125,111401,1114011,1012,0.0,,0.0
1012212000,64.925,45578.63899739582,3784.8461914062495,101221,1012212,2000,0.0,,0.0
1091001012,89.65714285714289,44700.84210526316,3702.884521484375,109100,1091001,1012,0.0,,0.0
1153013008,48.46666666666667,45543.64189453126,4584.03857421875,115301,1153013,3008,0.0,,0.0
